participant,xai,wave,slope_type,outcome,slope
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,boundary_new,-0.05627456341987329
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,boundary_improvement,-0.005422519645597402
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,success,-0.03841034919068348
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,confidence_gain,-0.028295126524940064
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,edit_l1,-0.00239518765327539
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,target_centroid_progress,0.009223231162607735
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,target_helpful_shap,-0.013691041746079215
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,cf_demo_cosine,-0.025419805149621454
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,cf_demo_feature_jaccard,-0.04693042785655342
R_7Xi0pALCUOc3Fh1,attribution,new_26,nearest_training_distance,attribution_feature_overlap,-0.04693042785655342
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,boundary_new,-0.03013037676142358
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,boundary_improvement,-0.031566706304047176
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,success,-0.028202032419085483
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,confidence_gain,-0.023382930674347505
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,edit_l1,-0.037636367517461855
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,target_centroid_progress,-0.0063061218007820965
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,target_helpful_shap,-0.032332366365175655
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,cf_demo_cosine,-0.06980483868588615
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.04686142990410856
R_7arfHhy57BRFG9z,none,new_26,nearest_training_distance,attribution_feature_overlap,0.04686142990410856
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,boundary_new,-0.025952878302733507
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.03574420476273719
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,success,-0.1461175842153948
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.0796545175685909
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,edit_l1,-0.07972901397974995
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,target_centroid_progress,-0.056885005231195884
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.05457879988509672
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,0.0775556707798003
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.15535746660261207
R_7dLdPi0fchuvKbu,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.15535746660261207
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,boundary_new,-0.01138867148078327
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,boundary_improvement,-0.05030841158468743
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,success,-0.09943935067677824
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,confidence_gain,-0.12039729820009046
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,edit_l1,-0.048234033900183104
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,target_centroid_progress,0.010302260512697786
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,target_helpful_shap,-0.10337817680398374
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,cf_demo_cosine,-0.06754957285958568
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.011790220029252098
R_7gJ0bylGgi6iHe1,counterfactual,new_26,nearest_training_distance,attribution_feature_overlap,0.011790220029252098
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,boundary_new,-0.028315222980847148
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,boundary_improvement,-0.03338186008462354
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,success,0.049141379469916445
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,confidence_gain,0.027367893360556172
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,edit_l1,-0.009872902188341805
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,target_centroid_progress,-0.017244583521248903
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,target_helpful_shap,-0.07225182062299024
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,cf_demo_cosine,-0.09123975515738506
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,cf_demo_feature_jaccard,0.041065677879558254
R_7ojrp9raD1YDwJj,none,new_26,nearest_training_distance,attribution_feature_overlap,0.041065677879558254
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,boundary_new,-0.00504083390933389
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,boundary_improvement,-0.0566562491561368
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,success,-0.10248049756980734
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,confidence_gain,-0.1201115801567431
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,edit_l1,0.018183491383649077
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,target_centroid_progress,-0.07322541508646181
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,target_helpful_shap,-0.03860618008733644
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,cf_demo_cosine,-0.23882320308352187
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,cf_demo_feature_jaccard,0.0689494853968903
R_7xWlSJ5Zdqog9gt,none,original_36,nearest_training_distance,attribution_feature_overlap,0.0689494853968903
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,boundary_new,0.036239659721740335
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.0904812539081997
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,success,-0.14638185111788313
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.13395561532249714
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,edit_l1,-0.06562478810556423
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,target_centroid_progress,0.08070196971197667
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,target_helpful_shap,-0.07130926528200508
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,-0.07244896783750145
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.0008948586352879508
R_12myev0XH9WOz3H,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,0.0008948586352879508
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,boundary_new,0.04813986523101701
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,boundary_improvement,0.07858104839892298
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,success,-0.10440583332903063
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,confidence_gain,-0.0857697270583659
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,edit_l1,0.02070724421829071
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,target_centroid_progress,0.10403120072888102
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,target_helpful_shap,0.02062306872562793
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,cf_demo_cosine,0.18401257033842072
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.016110122825562515
R_156Kmlz4ECsrHQR,attribution,original_36,original_boundary_distance,attribution_feature_overlap,-0.016110122825562515
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,boundary_new,-5.0055431255629665e-05
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,boundary_improvement,0.12677096906119562
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,success,-0.02311267390363899
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,confidence_gain,0.012285366277002854
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,edit_l1,0.061043084742498636
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,target_centroid_progress,0.055297694002148366
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,target_helpful_shap,0.054400404861637386
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,cf_demo_cosine,0.05912974982074605
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,cf_demo_feature_jaccard,-0.08407548099927006
R_1CKtpMfx1ihpfn1,counterfactual,new_26,original_boundary_distance,attribution_feature_overlap,-0.08407548099927006
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,boundary_new,-0.015421485949145749
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,boundary_improvement,0.14214239957908573
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,success,-0.16035431953711068
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,confidence_gain,-0.16281845394808236
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,edit_l1,0.18363929363593884
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,target_centroid_progress,0.21605649167713806
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,target_helpful_shap,-0.04250377429016859
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,cf_demo_cosine,0.07811298397963991
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.016455228268445702
R_1Fh1UMJw1me9wFr,none,original_36,original_boundary_distance,attribution_feature_overlap,0.016455228268445702
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,boundary_new,0.022681904396995148
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,boundary_improvement,0.1040390092329449
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,success,-0.15609062014233024
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,confidence_gain,-0.14213659178229493
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,edit_l1,0.10154767234241364
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,target_centroid_progress,0.07937624607664863
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,target_helpful_shap,-0.028800185227682566
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,cf_demo_cosine,0.1308936049992295
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.05010543293226261
R_1KMTwE2iCLDGMxz,none,original_36,original_boundary_distance,attribution_feature_overlap,0.05010543293226261
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,boundary_new,0.03363892332773308
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,boundary_improvement,0.09308199030220696
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,success,-0.12412259572782759
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,confidence_gain,-0.13189791836365986
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,edit_l1,-0.002114762980640165
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,target_centroid_progress,-0.015289893716080243
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,target_helpful_shap,-0.06927752958830144
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,cf_demo_cosine,-0.04973118839586142
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.0036644182347126677
R_1QfQiW4jahDRgtB,attribution,original_36,original_boundary_distance,attribution_feature_overlap,-0.0036644182347126677
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,boundary_new,0.09002855073281779
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.0366923628971222
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,success,-0.18112602406953512
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.1812881586638227
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,edit_l1,0.011674936281153653
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,target_centroid_progress,0.015340774569678636
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,target_helpful_shap,-0.02704662201013629
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,0.006483631846133017
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.04682476837951524
R_1ReJOex9cmkqbNa,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,0.04682476837951524
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,boundary_new,0.025949443933739574
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,boundary_improvement,0.10077146969620047
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,success,-0.13006581392225564
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,confidence_gain,-0.12760670427922122
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,edit_l1,0.19072673950914754
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,target_centroid_progress,0.11171012615134535
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,target_helpful_shap,-0.008105440689461308
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,cf_demo_cosine,0.08160314199055646
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.04742654084007922
R_1TZbMIIo6RtFnsb,attribution,original_36,original_boundary_distance,attribution_feature_overlap,-0.04742654084007922
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,boundary_new,-0.002120543253403439
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.12884145688334345
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,success,-0.01765814621006107
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.03162577718247654
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,edit_l1,0.037453094843929384
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,target_centroid_progress,0.06533709659587031
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,target_helpful_shap,-0.04775381478840771
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,-0.04850591920807739
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.06159335138947463
R_1WAqgPTkRSdmI9W,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,-0.06159335138947463
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,boundary_new,-0.003527807651367156
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,boundary_improvement,0.1302487212813072
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,success,-0.24185620119107826
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,confidence_gain,-0.18904728378675564
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,edit_l1,0.07039053264620826
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,target_centroid_progress,0.0973572105530122
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,target_helpful_shap,-0.016670217922430966
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,cf_demo_cosine,0.052046944425447494
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,cf_demo_feature_jaccard,-0.02413912875399893
R_1bN1m4OYZIanJ5K,none,new_26,original_boundary_distance,attribution_feature_overlap,-0.02413912875399893
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,boundary_new,0.03903365900498099
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.08768725462495904
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,success,-0.10581146534862108
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.09251992873291917
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,edit_l1,0.1009412145299252
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,target_centroid_progress,0.02524343031171655
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,target_helpful_shap,-0.019859007732665083
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,0.11470759639505092
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.022495459563536116
R_1hF6UnZQsvvwBCX,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,-0.022495459563536116
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,boundary_new,0.010475330178355433
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.11624558345158459
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,success,-0.29746492486891224
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.25475594976457033
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,edit_l1,0.14752556476248418
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,target_centroid_progress,0.07765841368112845
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,target_helpful_shap,-0.08993241726689168
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,0.04146398161931415
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.03073567101986576
R_1ihbKBZG0EAXF8D,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,0.03073567101986576
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,boundary_new,0.03763209127997477
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,boundary_improvement,0.08908882234996525
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,success,-0.017231005050409556
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,confidence_gain,-0.002544432391285171
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,edit_l1,0.05854418177510902
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,target_centroid_progress,0.07159286201373424
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,target_helpful_shap,0.03916727546903205
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,cf_demo_cosine,0.15341141061619754
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,cf_demo_feature_jaccard,0.15379264097272455
R_1jEfVgE4WoI6fVO,attribution,new_26,original_boundary_distance,attribution_feature_overlap,0.15379264097272455
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,boundary_new,0.04262924691373193
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,boundary_improvement,0.08409166671620806
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,success,-0.21038623064307713
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,confidence_gain,-0.1981547679616776
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,edit_l1,0.0319384146323612
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,target_centroid_progress,0.10273816179320581
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,target_helpful_shap,-0.05910416318433247
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,cf_demo_cosine,-0.026927972325636863
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.017194648946461378
R_1myAGA2v3gStUIS,attribution,original_36,original_boundary_distance,attribution_feature_overlap,-0.017194648946461378
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,boundary_new,0.02684877775891208
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,boundary_improvement,0.099872135871028
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,success,-0.15161459286315201
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,confidence_gain,-0.15576374748449634
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,edit_l1,0.07610055066177591
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,target_centroid_progress,0.1346513915659696
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,target_helpful_shap,-0.02213000163503521
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,cf_demo_cosine,0.100391446053867
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.017267557304563773
R_1vbS8BCLvmrwGHr,attribution,original_36,original_boundary_distance,attribution_feature_overlap,0.017267557304563773
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,boundary_new,-0.0646566971515518
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,boundary_improvement,0.19137761078149187
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,success,0.0
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,confidence_gain,0.00414968556257835
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,edit_l1,0.4004559647943596
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,target_centroid_progress,0.18243054386843632
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,target_helpful_shap,-0.011817343920724227
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,cf_demo_cosine,0.0990169100334672
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.051521728977877865
R_1yltjaSsgo0dVO7,none,original_36,original_boundary_distance,attribution_feature_overlap,0.051521728977877865
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,boundary_new,0.04947777599045545
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,boundary_improvement,0.07724313763948451
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,success,-0.0996961190628214
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,confidence_gain,-0.0655409780769371
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,edit_l1,0.10255677478965836
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,target_centroid_progress,0.06330644988394205
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,target_helpful_shap,0.027005099399472984
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,cf_demo_cosine,-0.02615761878990675
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,cf_demo_feature_jaccard,-0.020787505150104635
R_3CPW0AmZIfESbrT,counterfactual,new_26,original_boundary_distance,attribution_feature_overlap,-0.020787505150104635
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,boundary_new,-0.01710492529512429
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,boundary_improvement,0.1438258389250643
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,success,0.012938063716442698
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,confidence_gain,0.03499800265098022
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,edit_l1,0.2824077961767629
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,target_centroid_progress,0.09093158849927029
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,target_helpful_shap,0.07791512372611535
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,cf_demo_cosine,0.028574049015718493
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,cf_demo_feature_jaccard,0.05125788759000209
R_3ENoszlL5q7JglI,none,original_36,original_boundary_distance,attribution_feature_overlap,0.05125788759000209
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,boundary_new,-0.013828927793450714
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,boundary_improvement,0.14054984142339075
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,success,-0.20692783574640042
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,confidence_gain,-0.1797249405191107
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,edit_l1,-0.07578923957058986
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,target_centroid_progress,0.17862938878179313
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,target_helpful_shap,-0.05068537294091166
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,cf_demo_cosine,0.12727784235916864
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,cf_demo_feature_jaccard,-0.0366947004377937
R_3FXVdEYgbSYjhFQ,counterfactual,new_26,original_boundary_distance,attribution_feature_overlap,-0.0366947004377937
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,boundary_new,0.04423059456825921
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,boundary_improvement,0.08249031906168083
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,success,-0.05094328354790807
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,confidence_gain,-0.060980412329301834
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,edit_l1,0.05068592594479114
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,target_centroid_progress,-0.045815966907511545
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,target_helpful_shap,0.01924725862394368
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,cf_demo_cosine,0.08747792020229027
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,cf_demo_feature_jaccard,-0.06555947050311631
R_3Fo0QmOVx6lcU4W,counterfactual,original_36,original_boundary_distance,attribution_feature_overlap,-0.06555947050311631
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,boundary_new,0.13112584907857994
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,boundary_improvement,-0.004404935448639917
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,success,-0.15456938750220775
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,confidence_gain,-0.12841867574218557
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,edit_l1,0.010426720980849171
R_3OpQ58fnUhzHRsd,none,new_26,original_boundary_distance,target_centroid_progress,0.012440495311168661
