moderator,level,n_instances,outcome,comparison,n_a,n_b,mean_a,mean_b,difference,ci_low,ci_high,permutation_p,welch_p,hedges_g,beneficial_difference,q_global,q_within_moderator
pair_seen_in_training_group,seen_pair,8,boundary_new,counterfactual - attribution,27,16,0.13497653456481484,0.114046858915625,0.02092967564918985,-0.006862944449608629,0.05108858342407911,0.272,0.18968564931451792,0.351420581254553,-0.02092967564918985,1.0,0.9562962962962963
oracle_pair_uses_age_group,no_age_pair,17,confidence_gain,counterfactual - none,27,19,0.5066363216383518,0.5755507340118428,-0.06891441237349094,-0.1936545873329711,0.04817946210463279,0.2743333333333333,0.2842122754953533,-0.3265096504953951,-0.06891441237349094,1.0,0.9370731707317074
control_empirical_difficulty_group,control_hard,10,boundary_improvement,attribution - none,16,19,0.015494910619375,-0.006923727133684212,0.02241863775305921,-0.008910800121312498,0.059772225911618404,0.27566666666666667,0.23583621085829012,0.3755244709179015,0.02241863775305921,1.0,0.9422222222222222
control_empirical_difficulty_group,control_hard,10,boundary_new,attribution - none,16,19,0.141878110940625,0.1642967486936842,-0.022418637753059217,-0.05975728745394735,0.011812265010784506,0.276,0.23583621085829004,-0.37552447091790164,0.022418637753059217,1.0,0.9422222222222222
control_empirical_difficulty_group,control_hard,10,target_helpful_shap,attribution - none,16,19,0.25127186996625,0.3225077697189473,-0.07123589975269728,-0.19422058799489553,0.049110027978677535,0.27666666666666667,0.27215510788025166,-0.3532393675314615,-0.07123589975269728,1.0,0.9422222222222222
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,target_helpful_shap,counterfactual - none,27,19,0.26025621585000003,0.3273691700245614,-0.06711295417456137,-0.20032214612392543,0.07120006848986846,0.277,0.33882990201148633,-0.30666367070066247,-0.06711295417456137,1.0,0.8785185185185185
control_empirical_difficulty_group,control_easy,10,confidence_gain,counterfactual - none,27,19,0.4117794592819259,0.4828098237031579,-0.071030364421232,-0.203315703124108,0.05385012537330828,0.2786666666666667,0.31007570605502266,-0.31066246097977074,-0.071030364421232,1.0,0.9422222222222222
original_boundary_distance_bucket,closer_original_boundary,10,confidence_gain,counterfactual - none,27,19,0.5224113493722222,0.5955351503326315,-0.07312380096040927,-0.21314489784178112,0.05892475886093803,0.279,0.30804433622332955,-0.3093982761435515,-0.07312380096040927,1.0,0.8367741935483871
oracle_pair_uses_age_group,no_age_pair,17,success,counterfactual - attribution,27,16,0.5228758169934641,0.5955882352941176,-0.07271241830065356,-0.19707924836601312,0.059524782135076115,0.2796666666666667,0.2622369885644002,-0.3425502599015473,-0.07271241830065356,1.0,0.9370731707317074
control_empirical_difficulty_group,control_easy,10,boundary_new,attribution - none,16,19,0.091731527046875,0.11035130679526317,-0.018619779748388174,-0.050991137413065796,0.011359455212356076,0.2806666666666667,0.2566294950817326,-0.3621120713818116,0.018619779748388174,1.0,0.9422222222222222
oracle_pair_uses_age_group,age_pair,3,success,counterfactual - none,27,19,0.19753086419753085,0.3157894736842105,-0.11825860948667966,-0.31941195581546467,0.06371020142949951,0.2816666666666667,0.247789018118101,-0.36817968823445824,-0.11825860948667966,1.0,0.9370731707317074
design_cluster_group,cluster_1,10,edit_l1,attribution - none,16,19,0.4768294960412931,0.5860921393077543,-0.10926264326646118,-0.29772331972783506,0.07399186196039835,0.282,0.2825362851771524,-0.3473923436711488,0.10926264326646118,1.0,0.886923076923077
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,edit_l1,attribution - none,16,19,0.44148103991189147,0.5400221463866188,-0.09854110647472736,-0.2870188552058805,0.06279493330356492,0.2823333333333333,0.27807686052436353,-0.35101937810920625,0.09854110647472736,1.0,0.8785185185185185
exogenous_geometry_k2,geometry_1,15,success,counterfactual - none,27,19,0.5432098765432098,0.6245614035087719,-0.08135152696556203,-0.21689408706952573,0.06310266406757617,0.2826666666666667,0.27006269219058104,-0.3298194203805239,-0.08135152696556203,1.0,0.946923076923077
exogenous_geometry_k2,geometry_1,15,boundary_improvement,counterfactual - attribution,27,16,-0.03917216986395062,-0.020261452677083333,-0.018910717186867286,-0.0489267617021439,0.005886032105710247,0.2853333333333333,0.18373558616188626,-0.3549342001223286,-0.018910717186867286,1.0,0.946923076923077
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,cf_demo_cosine,counterfactual - none,27,19,0.31903969497253126,0.3956333524178337,-0.07659365744530244,-0.2022168333606152,0.04705854940374266,0.28633333333333333,0.26963356129293997,-0.3159821385075532,-0.07659365744530244,1.0,0.8785185185185185
nearest_same_training_distance_bucket,far_training,10,target_helpful_shap,counterfactual - none,27,19,0.2676991610018518,0.3323487639573684,-0.06464960295551658,-0.19187587590260624,0.052547131828778584,0.2866666666666667,0.3279277574154934,-0.31000650851050987,-0.06464960295551658,1.0,0.9381249999999999
exogenous_geometry_k2,geometry_1,15,success,counterfactual - attribution,27,16,0.5432098765432098,0.6208333333333333,-0.0776234567901235,-0.20648919753086425,0.05618055555555558,0.288,0.2634080092133553,-0.3351351423441255,-0.0776234567901235,1.0,0.946923076923077
exogenous_geometry_k2,geometry_1,15,boundary_new,counterfactual - attribution,27,16,0.11282064775728395,0.09390993057041667,0.01891071718686728,-0.005938321512541673,0.04982896244020216,0.28833333333333333,0.18373558616188645,0.35493420012232846,-0.01891071718686728,1.0,0.946923076923077
control_empirical_difficulty_group,control_hard,10,cf_demo_cosine,counterfactual - attribution,27,16,0.303961778426194,0.39197305524342085,-0.08801127681722687,-0.23825706786918419,0.05555403908428709,0.2896666666666667,0.2686389778995097,-0.3370393195649821,-0.08801127681722687,1.0,0.9422222222222222
control_empirical_difficulty_group,control_hard,10,success,counterfactual - attribution,27,16,0.5185185185185185,0.59375,-0.07523148148148151,-0.19421296296296295,0.04513888888888895,0.29,0.24035989901388527,-0.3439376513982604,-0.07523148148148151,1.0,0.9422222222222222
original_boundary_distance_bucket,closer_original_boundary,10,boundary_new,counterfactual - attribution,27,16,0.11279884858925927,0.09536805582124999,0.01743079276800928,-0.0073423441455214115,0.044736290877096026,0.2926666666666667,0.20957267155902404,0.342261212269368,-0.01743079276800928,1.0,0.8367741935483871
original_boundary_distance_bucket,closer_original_boundary,10,cf_demo_cosine,counterfactual - none,27,19,0.26974957943591726,0.3431789372218581,-0.07342935778594084,-0.20152830852631365,0.0512962415123107,0.29333333333333333,0.2617133497887575,-0.3167941132659411,-0.07342935778594084,1.0,0.8367741935483871
control_empirical_difficulty_group,control_easy,10,boundary_improvement,attribution - none,16,19,-0.003349457416874998,-0.021969237165263156,0.01861977974838816,-0.009098804948838813,0.05051477192797937,0.294,0.25662949508173294,0.3621120713818114,0.01861977974838816,1.0,0.9422222222222222
original_boundary_distance_bucket,farther_original_boundary,10,cf_demo_feature_jaccard,attribution - none,16,19,0.34375,0.3907017543859649,-0.04695175438596488,-0.1423834978070175,0.04141392543859644,0.2956666666666667,0.3157144964885605,-0.3426736161621467,-0.04695175438596488,1.0,0.8367741935483871
original_boundary_distance_bucket,farther_original_boundary,10,attribution_feature_overlap,attribution - none,16,19,0.34375,0.3907017543859649,-0.04695175438596488,-0.13573985745614042,0.04058251096491234,0.298,0.3157144964885605,-0.3426736161621467,-0.04695175438596488,1.0,0.8367741935483871
control_empirical_difficulty_group,control_hard,10,edit_l1,counterfactual - attribution,27,16,0.5230051791055224,0.4314867226638644,0.09151845644165796,-0.04602597706979745,0.2320284464997452,0.29833333333333334,0.2159481233605715,0.34515090469016985,-0.09151845644165796,1.0,0.9422222222222222
exogenous_geometry_k2,geometry_1,15,target_helpful_shap,counterfactual - none,27,19,0.2887090749091358,0.34894400205578946,-0.06023492714665368,-0.1871088804570247,0.052478709968605555,0.29833333333333334,0.33828801151816545,-0.2974603816480334,-0.06023492714665368,1.0,0.946923076923077
original_boundary_distance_bucket,closer_original_boundary,10,boundary_improvement,counterfactual - attribution,27,16,-0.06518726062925927,-0.04775646786125,-0.017430792768009268,-0.04315581473623784,0.007841374199509837,0.301,0.20957267155902434,-0.34226121226936784,-0.017430792768009268,1.0,0.8367741935483871
nearest_same_training_distance_bucket,far_training,10,target_helpful_shap,attribution - none,16,19,0.2618670817729375,0.3323487639573684,-0.0704816821844309,-0.2098584279114374,0.05588316531120312,0.301,0.3126996121753887,-0.32858014329919866,-0.0704816821844309,1.0,0.9381249999999999
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,boundary_improvement,attribution - none,16,19,0.014643344585267858,-0.0026291752898496236,0.017272519875117482,-0.010257297994778546,0.04922007880231732,0.30233333333333334,0.2683674360706312,0.3498258621899677,0.017272519875117482,1.0,0.8785185185185185
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,attribution_feature_overlap,counterfactual - none,27,19,0.3651234567901235,0.32733918128654976,0.03778427550357372,-0.032008880225254485,0.10858674463937622,0.305,0.3293060750106397,0.30569245219980556,0.03778427550357372,1.0,0.8785185185185185
control_empirical_difficulty_group,control_hard,10,boundary_new,counterfactual - none,27,19,0.1448325117562963,0.1642967486936842,-0.019464236937387913,-0.056713336418689565,0.018888718686685697,0.30566666666666664,0.3488707564709811,-0.295764799054102,0.019464236937387913,1.0,0.9422222222222222
original_boundary_distance_bucket,closer_original_boundary,10,success,counterfactual - none,27,19,0.5592592592592592,0.636842105263158,-0.07758284600389875,-0.22882553606237824,0.07465886939571154,0.306,0.31913593050534483,-0.3028498612240963,-0.07758284600389875,1.0,0.8367741935483871
original_boundary_distance_bucket,farther_original_boundary,10,success,counterfactual - attribution,27,16,0.38888888888888895,0.4625,-0.07361111111111107,-0.19167824074074077,0.059490740740740816,0.30633333333333335,0.27438089859912573,-0.3523530681170566,-0.07361111111111107,1.0,0.8367741935483871
original_boundary_distance_bucket,closer_original_boundary,10,confidence_gain,counterfactual - attribution,27,16,0.5224113493722222,0.589037304723125,-0.06662595535090277,-0.18741972887183797,0.04999175158596868,0.30666666666666664,0.293486039000197,-0.31309857006664155,-0.06662595535090277,1.0,0.8367741935483871
control_empirical_difficulty_group,control_easy,10,boundary_improvement,counterfactual - attribution,27,16,-0.021958597436666664,-0.003349457416874998,-0.018609140019791665,-0.04745965377539699,0.006670313269340819,0.30966666666666665,0.1976099676083676,-0.33766296136495566,-0.018609140019791665,1.0,0.9422222222222222
control_empirical_difficulty_group,control_hard,10,boundary_improvement,counterfactual - none,27,19,0.0125405098037037,-0.006923727133684212,0.019464236937387913,-0.018260354499056528,0.06114881678791518,0.31,0.348870756470981,0.29576479905410197,0.019464236937387913,1.0,0.9422222222222222
pair_seen_in_training_group,novel_pair,12,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.37350823045267495,0.3250868055555556,0.04842142489711937,-0.042183240097736746,0.13705817579732496,0.31166666666666665,0.3032177927263417,0.31946713726922865,0.04842142489711937,1.0,0.9562962962962963
pair_seen_in_training_group,novel_pair,12,attribution_feature_overlap,counterfactual - attribution,27,16,0.37350823045267495,0.3250868055555556,0.04842142489711937,-0.040858571244856014,0.14020093878600814,0.31166666666666665,0.3032177927263417,0.31946713726922865,0.04842142489711937,1.0,0.9562962962962963
pair_seen_in_training_group,seen_pair,8,success,counterfactual - attribution,27,16,0.4675925925925926,0.5546875,-0.08709490740740738,-0.22412471064814812,0.05902777777777779,0.31333333333333335,0.2465083434714097,-0.3493716083233518,-0.08709490740740738,1.0,0.9562962962962963
pair_seen_in_training_group,novel_pair,12,cf_demo_cosine,counterfactual - none,27,19,0.31801844105240246,0.3907645916767195,-0.07274615062431705,-0.20650807748574038,0.05972800938055011,0.31466666666666665,0.30637987013565693,-0.29291536921593625,-0.07274615062431705,1.0,0.9562962962962963
control_empirical_difficulty_group,control_easy,10,boundary_new,counterfactual - attribution,27,16,0.11034066706666668,0.091731527046875,0.01860914001979168,-0.005667156441866302,0.047604646500197335,0.317,0.19760996760836724,0.3376629613649558,-0.01860914001979168,1.0,0.9422222222222222
prediction_confidence_bucket,higher_confidence,10,cf_demo_cosine,counterfactual - attribution,27,16,0.3669139428598478,0.454880020495972,-0.08796607763612418,-0.2552212247795214,0.06992230973300877,0.31766666666666665,0.30491860419430156,-0.30903864627918665,-0.08796607763612418,1.0,0.9017647058823529
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,target_helpful_shap,attribution - none,16,19,0.26312947793691965,0.3293958794116541,-0.06626640147473445,-0.17724411158169287,0.0499015302555456,0.32133333333333336,0.30663448122743653,-0.33230745939879686,-0.06626640147473445,1.0,0.8785185185185185
prediction_confidence_bucket,higher_confidence,10,edit_l1,attribution - none,16,19,0.5079113542845287,0.6147633466779896,-0.10685199239346088,-0.3151668105151939,0.07797297611856895,0.32166666666666666,0.3094689272294982,-0.32798803021486866,0.10685199239346088,1.0,0.9017647058823529
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,boundary_new,attribution - none,16,19,0.11577412409330357,0.13304664396842106,-0.017272519875117492,-0.04780131971715932,0.0098340102015607,0.32266666666666666,0.26836743607063096,-0.34982586218996786,0.017272519875117492,1.0,0.8785185185185185
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,success,counterfactual - attribution,27,16,0.46296296296296297,0.5520833333333333,-0.0891203703703703,-0.24268904320987658,0.06308834876543204,0.324,0.25627565385596224,-0.3393194959173294,-0.0891203703703703,1.0,0.8785185185185185
nearest_same_training_distance_bucket,far_training,10,confidence_gain,counterfactual - none,27,19,0.4597575567982222,0.52659897106,-0.06684141426177775,-0.1995886337196989,0.06909673545835923,0.32466666666666666,0.3429215127781382,-0.2868348051680691,-0.06684141426177775,1.0,0.9381249999999999
exogenous_geometry_k2,geometry_1,15,target_helpful_shap,attribution - none,16,19,0.2845874263152917,0.34894400205578946,-0.06435657574049775,-0.18265769370656215,0.05929787014769179,0.325,0.31748667358348026,-0.3251990916376226,-0.06435657574049775,1.0,0.946923076923077
prediction_confidence_bucket,lower_confidence,10,attribution_feature_overlap,attribution - none,16,19,0.29156249999999995,0.3314912280701755,-0.039928728070175556,-0.12737061403508773,0.04183908991228064,0.3253333333333333,0.39110011653613386,-0.2909053621149223,-0.039928728070175556,1.0,0.9017647058823529
target_label_group,Diabetes,10,edit_l1,counterfactual - attribution,27,16,0.5245478632962522,0.4463166229329363,0.07823124036331597,-0.0715626207133586,0.21664453191823968,0.32566666666666666,0.29865219475926413,0.30791676156111697,-0.07823124036331597,1.0,0.9114893617021276
original_boundary_distance_bucket,farther_original_boundary,10,confidence_gain,counterfactual - none,27,19,0.39424021884690036,0.45872986750399763,-0.06448964865709728,-0.19839332183019698,0.06810559464156528,0.32566666666666666,0.3578150914971068,-0.29282009292189604,-0.06448964865709728,1.0,0.8367741935483871
exogenous_geometry_k2,geometry_1,15,attribution_feature_overlap,counterfactual - attribution,27,16,0.3763374485596709,0.3419444444444444,0.0343930041152265,-0.034463477366255116,0.10160339506172808,0.326,0.36171797929660177,0.302293218710496,0.0343930041152265,1.0,0.946923076923077
nearest_demo_pair_match_group,pair_matches_nearest_demo,6,cf_demo_feature_jaccard,counterfactual - none,27,19,0.3651234567901235,0.32733918128654976,0.03778427550357372,-0.03978137860082309,0.11153183885640026,0.3263333333333333,0.3293060750106397,0.30569245219980556,0.03778427550357372,1.0,0.8785185185185185
pair_seen_in_training_group,seen_pair,8,boundary_new,attribution - none,16,19,0.114046858915625,0.13592212998618422,-0.021875271070559227,-0.05961670893453332,0.015215209395914846,0.32666666666666666,0.29115504331909947,-0.3360360068595816,0.021875271070559227,1.0,0.9562962962962963
original_boundary_distance_bucket,closer_original_boundary,10,boundary_improvement,counterfactual - none,27,19,-0.06518726062925927,-0.0847035725005263,0.01951631187126704,-0.01745723979756677,0.05956468491092785,0.3273333333333333,0.3614778160537525,0.28682606025953644,0.01951631187126704,1.0,0.8367741935483871
target_label_group,No Diabetes,10,boundary_improvement,counterfactual - attribution,27,16,-0.034638422617037035,-0.01441257471625,-0.020225847900787033,-0.054973600949067135,0.011077602336084449,0.328,0.23602922091572878,-0.3179398310262254,-0.020225847900787033,1.0,0.9114893617021276
original_boundary_distance_bucket,farther_original_boundary,10,edit_l1,attribution - none,16,19,0.523373912234335,0.6328923441381743,-0.10951843190383925,-0.31498529964399524,0.0832002095867319,0.328,0.31614596166567777,-0.32343981901971386,0.10951843190383925,1.0,0.8367741935483871
target_label_group,No Diabetes,10,boundary_new,counterfactual - attribution,27,16,0.12041668438703702,0.10019083648625,0.02022584790078702,-0.011697722401188094,0.055059167203643386,0.3293333333333333,0.236029220915729,0.31793983102622525,-0.02022584790078702,1.0,0.9114893617021276
pair_seen_in_training_group,seen_pair,8,boundary_improvement,attribution - none,16,19,0.010286977534375002,-0.011588293536184206,0.021875271070559206,-0.012983465352201889,0.06067572923985094,0.3293333333333333,0.2911550433190997,0.3360360068595813,0.021875271070559206,1.0,0.9562962962962963
control_empirical_difficulty_group,control_hard,10,confidence_gain,counterfactual - none,27,19,0.5048721089371967,0.5714551941334712,-0.06658308519627454,-0.20949789745656203,0.05885760436604709,0.3303333333333333,0.3382986523897179,-0.2927797149721184,-0.06658308519627454,1.0,0.9422222222222222
original_boundary_distance_bucket,closer_original_boundary,10,boundary_new,counterfactual - none,27,19,0.11279884858925927,0.1323151604605263,-0.019516311871267025,-0.059745403444212475,0.020734868196273865,0.33066666666666666,0.3614778160537526,-0.28682606025953616,0.019516311871267025,1.0,0.8367741935483871
original_boundary_distance_bucket,farther_original_boundary,10,success,counterfactual - none,27,19,0.38888888888888895,0.45789473684210524,-0.06900584795321629,-0.2082066276803118,0.06994639376218295,0.3313333333333333,0.34697994121762477,-0.29581246064818173,-0.06900584795321629,1.0,0.8367741935483871
prediction_confidence_bucket,lower_confidence,10,cf_demo_feature_jaccard,attribution - none,16,19,0.29156249999999995,0.3314912280701755,-0.039928728070175556,-0.12780907346491227,0.05517557565789462,0.3313333333333333,0.39110011653613386,-0.2909053621149223,-0.039928728070175556,1.0,0.9017647058823529
original_boundary_distance_bucket,farther_original_boundary,10,cf_demo_cosine,counterfactual - attribution,27,16,0.32888192486495516,0.41411923491883845,-0.0852373100538833,-0.24428573028848205,0.06869695223980812,0.3383333333333333,0.3120669142410361,-0.30476105243055046,-0.0852373100538833,1.0,0.8367741935483871
exogenous_geometry_k2,geometry_1,15,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.3763374485596709,0.3419444444444444,0.0343930041152265,-0.033503150720164604,0.10354121656378594,0.3396666666666667,0.36171797929660177,0.302293218710496,0.0343930041152265,1.0,0.946923076923077
target_label_group,No Diabetes,10,confidence_gain,counterfactual - none,27,19,0.5986784320308148,0.6854899050636841,-0.08681147303286929,-0.2483396935880158,0.08336415515665863,0.34,0.33376357699931747,-0.2845016048576435,-0.08681147303286929,1.0,0.9114893617021276
nearest_same_training_distance_bucket,far_training,10,cf_demo_cosine,counterfactual - none,27,19,0.28909220944838443,0.36021834615526394,-0.0711261367068795,-0.19548206691165437,0.05293247218192185,0.3406666666666667,0.2953737706956846,-0.2887107669322287,-0.0711261367068795,1.0,0.9381249999999999
pair_seen_in_training_group,novel_pair,12,edit_l1,counterfactual - attribution,27,16,0.49902727444516765,0.42283583253170154,0.07619144191346611,-0.05993113076242213,0.21282301428311495,0.3416666666666667,0.29155698428825133,0.30150852736234407,-0.07619144191346611,1.0,0.9562962962962963
design_cluster_group,cluster_2,10,confidence_gain,counterfactual - none,27,19,0.46110688682518514,0.5269337149763157,-0.06582682815113056,-0.20351288280715465,0.06788805512443657,0.3443333333333333,0.37281761586161133,-0.27217209472961595,-0.06582682815113056,1.0,0.886923076923077
control_empirical_difficulty_group,control_easy,10,cf_demo_cosine,counterfactual - none,27,19,0.2946697258746783,0.3682380177299985,-0.07356829185532016,-0.20712213510124314,0.054054539338865754,0.3443333333333333,0.3066133433552067,-0.2878160088028707,-0.07356829185532016,1.0,0.9422222222222222
oracle_pair_uses_age_group,no_age_pair,17,success,counterfactual - none,27,19,0.5228758169934641,0.5882352941176471,-0.065359477124183,-0.1908152734778122,0.06513014562550157,0.3443333333333333,0.330098433108192,-0.29218263140259154,-0.065359477124183,1.0,0.9370731707317074
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.37001763668430326,0.33072916666666663,0.039288470017636634,-0.03698764054232806,0.11554356812169311,0.35133333333333333,0.35163898338368016,0.2927341417954488,0.039288470017636634,1.0,0.8785185185185185
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,attribution_feature_overlap,counterfactual - attribution,27,16,0.37001763668430326,0.33072916666666663,0.039288470017636634,-0.03967778604497356,0.12150586970899467,0.3536666666666667,0.35163898338368016,0.2927341417954488,0.039288470017636634,1.0,0.8785185185185185
prediction_confidence_bucket,lower_confidence,10,success,counterfactual - attribution,27,16,0.525925925925926,0.59375,-0.06782407407407398,-0.19121527777777783,0.06913773148148124,0.3536666666666667,0.333034455659562,-0.29408421146693514,-0.06782407407407398,1.0,0.9017647058823529
pair_seen_in_training_group,novel_pair,12,boundary_improvement,counterfactual - none,27,19,-0.000753274284259259,-0.016351941225000003,0.015598666940740745,-0.017395816237296947,0.05052302555143148,0.3546666666666667,0.3787706056980882,0.2728348608142833,0.015598666940740745,1.0,0.9562962962962963
oracle_pair_uses_age_group,no_age_pair,17,target_helpful_shap,counterfactual - none,27,19,0.2901531307991285,0.33960518324829725,-0.049452052449168726,-0.17008246310664918,0.06599425879051911,0.356,0.411346328059104,-0.2607709537031533,-0.049452052449168726,1.0,0.9370731707317074
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,target_helpful_shap,counterfactual - none,27,19,0.2764553382198413,0.3293958794116541,-0.052940541191812795,-0.165248666823625,0.053913526607596386,0.358,0.3855522699562376,-0.276564645796597,-0.052940541191812795,1.0,0.8785185185185185
control_empirical_difficulty_group,control_easy,10,confidence_gain,counterfactual - attribution,27,16,0.4117794592819259,0.471640735371875,-0.05986127608994912,-0.18805563432729777,0.07109210720887173,0.358,0.3705998312914561,-0.2799224547787874,-0.05986127608994912,1.0,0.9422222222222222
nearest_same_training_distance_bucket,far_training,10,target_centroid_progress,attribution - none,16,19,0.09840441596867686,0.047702985204948575,0.05070143076372828,-0.0464906015629477,0.1533033849646172,0.36,0.3478991193509364,0.30613610224071275,0.05070143076372828,1.0,0.9381249999999999
nearest_same_training_distance_bucket,near_training,10,target_helpful_shap,counterfactual - none,27,19,0.2754920420159259,0.3252269692336842,-0.049734927217758296,-0.16238544569608238,0.06290633578921344,0.3636666666666667,0.40190311143023316,-0.2662118970060196,-0.049734927217758296,1.0,0.9381249999999999
nearest_same_training_distance_bucket,far_training,10,confidence_gain,counterfactual - attribution,27,16,0.4597575567982222,0.5183096828681251,-0.05855212606990284,-0.18734566325165236,0.0696856770651075,0.36566666666666664,0.37512362617124206,-0.2700589668567189,-0.05855212606990284,1.0,0.9381249999999999
target_label_group,Diabetes,10,attribution_feature_overlap,counterfactual - attribution,27,16,0.35067901234567894,0.30416666666666664,0.0465123456790123,-0.0504045138888889,0.14706712962962948,0.366,0.37229290298021744,0.2823509398039855,0.0465123456790123,1.0,0.9114893617021276
nearest_same_training_distance_bucket,near_training,10,cf_demo_cosine,counterfactual - attribution,27,16,0.3095392948524879,0.38303564497309583,-0.07349635012060796,-0.22563146405562004,0.073687499223692,0.36633333333333334,0.36224863747004976,-0.27779260532732225,-0.07349635012060796,1.0,0.9381249999999999
target_label_group,Diabetes,10,cf_demo_feature_jaccard,counterfactual - attribution,27,16,0.35067901234567894,0.30416666666666664,0.0465123456790123,-0.04715277777777779,0.15348369984567894,0.37066666666666664,0.37229290298021744,0.2823509398039855,0.0465123456790123,1.0,0.9114893617021276
pair_seen_in_training_group,novel_pair,12,confidence_gain,counterfactual - attribution,27,16,0.4550754564928972,0.5075510181002052,-0.052475561607307986,-0.17121953715337215,0.06396484254486265,0.37466666666666665,0.3936948416906503,-0.2693187496323018,-0.052475561607307986,1.0,0.9562962962962963
oracle_pair_uses_age_group,no_age_pair,17,target_helpful_shap,attribution - none,16,19,0.28394019314805147,0.33960518324829725,-0.05566499010024578,-0.17584587554138034,0.05552019888890195,0.37533333333333335,0.3744668674834545,-0.2872646175039822,-0.05566499010024578,1.0,0.9370731707317074
original_boundary_distance_bucket,closer_original_boundary,10,attribution_feature_overlap,counterfactual - none,27,19,0.37203703703703705,0.3332456140350877,0.03879142300194938,-0.041090562053281376,0.11924821312540593,0.37566666666666665,0.3879386489061952,0.26022049296053723,0.03879142300194938,1.0,0.8367741935483871
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,confidence_gain,counterfactual - attribution,27,16,0.4579088868513722,0.5118758117068722,-0.05396692485550003,-0.1583556011795149,0.05783346366625735,0.37666666666666665,0.3558076262041816,-0.2873466048950174,-0.05396692485550003,1.0,0.8785185185185185
original_boundary_distance_bucket,closer_original_boundary,10,edit_l1,counterfactual - attribution,27,16,0.47749036554593965,0.3980655409090543,0.07942482463688533,-0.0494402632281649,0.21596858092469376,0.37766666666666665,0.2699930075890077,0.3026466079857572,-0.07942482463688533,1.0,0.8367741935483871
prediction_confidence_bucket,lower_confidence,10,edit_l1,attribution - none,16,19,0.4135280988588606,0.4830633292090216,-0.06953523035016101,-0.21744644611211578,0.07755980433266241,0.37866666666666665,0.3800648358640496,-0.2834721526128341,0.06953523035016101,1.0,0.9017647058823529
prediction_confidence_bucket,higher_confidence,10,success,counterfactual - attribution,27,16,0.4222222222222222,0.48125000000000007,-0.059027777777777846,-0.1659722222222222,0.05487268518518518,0.379,0.33362992976315764,-0.29983838860873707,-0.059027777777777846,1.0,0.9017647058823529
oracle_pair_uses_age_group,age_pair,3,edit_l1,counterfactual - none,27,19,0.5415748451372285,0.6371253042818351,-0.09555045914460658,-0.33322916832737504,0.1156031924657703,0.379,0.41861701621123126,-0.26335899661096634,0.09555045914460658,1.0,0.9370731707317074
pair_seen_in_training_group,novel_pair,12,boundary_new,counterfactual - none,27,19,0.12265995930925924,0.13825862625000002,-0.015598666940740774,-0.05027015708811367,0.017197812271664628,0.37933333333333336,0.3787706056980874,-0.27283486081428376,0.015598666940740774,1.0,0.9562962962962963
nearest_demo_pair_match_group,pair_differs_from_nearest_demo,14,success,counterfactual - none,27,19,0.47883597883597884,0.5375939849624061,-0.05875800612642723,-0.1902777777777778,0.06808340295182368,0.37933333333333336,0.38814493537686845,-0.2653913620751758,-0.05875800612642723,1.0,0.8785185185185185
design_cluster_group,cluster_2,10,cf_demo_cosine,counterfactual - none,27,19,0.2381171483378371,0.3091117684828806,-0.07099462014504349,-0.21141199578885872,0.07317605609439279,0.38166666666666665,0.34088109469346184,-0.2643165368312885,-0.07099462014504349,1.0,0.886923076923077
control_empirical_difficulty_group,control_easy,10,attribution_feature_overlap,counterfactual - attribution,27,16,0.3719753086419753,0.3375,0.03447530864197529,-0.0380234375,0.10702363040123446,0.382,0.37857161732405464,0.2763762948309281,0.03447530864197529,1.0,0.9422222222222222
oracle_pair_uses_age_group,age_pair,3,target_helpful_shap,attribution - none,16,19,0.18496178444166667,0.26748973889649125,-0.08252795445482458,-0.2622192039157949,0.09824986810796855,0.38233333333333336,0.39837725669217994,-0.27952361447507706,-0.08252795445482458,1.0,0.9370731707317074
exogenous_geometry_k2,geometry_2,5,cf_demo_cosine,counterfactual - none,27,19,0.328756776132922,0.4277778469827068,-0.09902107084978484,-0.31489488781061253,0.11282388651796706,0.38433333333333336,0.3855938034823345,-0.26050426373814456,-0.09902107084978484,1.0,0.946923076923077
target_label_group,Diabetes,10,target_helpful_shap,counterfactual - none,27,19,0.20900292323740743,0.2716249481005263,-0.06262202486311885,-0.2106106924049649,0.06952830738045175,0.385,0.40848568777856487,-0.26595985439810216,-0.06262202486311885,1.0,0.9114893617021276
