domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.139463192449102,0.139463192449102,0.9141273051137856,0.9110875221625384,0.020647439422839933,0.9164287310018437,0.8957812915790038,1,1,1,0.09274683494497771,0.04671636059787532,-0.04603047434710239
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,insulin,0.8,0.555761775138166,0.555761775138166,0.9346746993946052,0.9152039772612849,0.020647439422839933,0.8961954419384339,0.875548002515594,1,1,1,0.09274683494497771,0.05847699723268385,-0.03426983771229386
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,insulin / age,0.6,0.7314374508138417,0.7314374508138417,0.9346518849738508,0.9024267106344288,0.020647439422839933,0.9894837139185886,0.9688362744957486,1,0,0,0.09274683494497771,0.10361312336361905,0.010866288418641346
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / age,0.4,0.969492203406938,0.969492203406938,0.9565382000986471,0.9500376611530481,0.020647439422839933,0.697331835615805,0.676684396192965,1,0,0,0.09274683494497771,0.030045203946811927,-0.06270163099816578
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,insulin,0.8,0.35779097583106423,0.35779097583106423,0.938781304802505,0.938781304802505,0.020647439422839933,0.9658475228487511,0.9452000834259111,1,1,1,0.09274683494497771,0.06997253506415307,-0.022774299880824633
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,insulin / age,0.6,0.43211530015538857,0.43211530015538857,0.9341040202257876,0.92391643993764,0.020647439422839933,0.8680900487933256,0.8474426093704857,1,0,0,0.09274683494497771,0.036885708161017994,-0.055861126783959714
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / age,0.4,0.47887605512903253,0.47887605512903253,0.9281674176625168,0.9281674176625168,0.020647439422839933,0.8978680626583492,0.8772206232355092,1,0,0,0.09274683494497771,0.041956708803951664,-0.05079012614102604
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,insulin,0.8,0.21240617008991136,0.21240617008991136,0.9678582659507355,0.9678582659507355,0.020647439422839933,0.9720218892376649,0.9513744498148249,1,1,1,0.09274683494497771,0.05131716824617494,-0.04142966669880277
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,insulin / bmi,0.6,0.2686017306406277,0.2686017306406277,0.9790973780608788,0.9790973780608788,0.020647439422839933,0.6147409341692724,0.5940934947464325,1,1,1,0.09274683494497771,0.007782803418870832,-0.08496403152610688
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / bmi,0.4,0.3120799915101929,0.3120799915101929,0.9877930302347918,0.9877930302347918,0.020647439422839933,0.946030876282029,0.925383436859189,1,1,1,0.09274683494497771,0.0337478035705957,-0.058999031374382005
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,age,0.8,0.05405405405405406,0.05405405405405406,0.9253770319327532,0.9253770319327532,0.020647439422839933,0.1670688044848006,0.14642136506196068,0,0,0,0.09274683494497771,0.031007045597972814,-0.06173978934700489
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,blood_pressure / age,0.6,0.07579318448883665,0.07579318448883665,0.9297248580197098,0.9297248580197098,0.020647439422839933,0.3770844821632021,0.3564370427403622,0,0,0,0.09274683494497771,0.009426554726145387,-0.08332028021883232
diabetes,counterfactual,2,140201,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,blood_pressure / age,0.6,0.07579318448883665,0.07579318448883665,0.9297248580197098,0.9297248580197098,0.020647439422839933,0.3770844821632021,0.3564370427403622,0,0,0,0.09274683494497771,0.009426554726145387,-0.08332028021883232
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.6184211531789731,0.6184211531789731,0.9452376186401141,0.8848899323631028,0.0016989199229672412,0.005827425773207181,0.00412850585023994,0,0,0,0.08099124461986879,0.07043828309448197,-0.010552961525386817
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.6184211531789731,0.6184211531789731,0.9452376186401141,0.8848899323631028,0.0016989199229672412,0.005827425773207181,0.00412850585023994,0,0,0,0.08099124461986879,0.07043828309448197,-0.010552961525386817
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.6184211531789731,0.6184211531789731,0.9452376186401141,0.8848899323631028,0.0016989199229672412,0.005827425773207181,0.00412850585023994,0,0,0,0.08099124461986879,0.07043828309448197,-0.010552961525386817
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.5300752741534056,0.5300752741534056,0.9261687352357446,0.8536611728476635,0.0016989199229672412,0.9999999617880678,0.9983010418651006,1,1,1,0.08099124461986879,0.1401071143704836,0.05911586975061481
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.5300752741534056,0.5300752741534056,0.9261687352357446,0.8536611728476635,0.0016989199229672412,0.9999999617880678,0.9983010418651006,1,1,1,0.08099124461986879,0.1401071143704836,0.05911586975061481
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.5300752741534056,0.5300752741534056,0.9261687352357446,0.8536611728476635,0.0016989199229672412,0.9999999617880678,0.9983010418651006,1,1,1,0.08099124461986879,0.1401071143704836,0.05911586975061481
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.5,0.5,0.9415730045200439,0.8817659868747133,0.0016989199229672412,0.004567339486769887,0.0028684195638026457,0,0,0,0.08099124461986879,0.08760768479320746,0.006616440173338678
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / age,0.6,0.7975684407413703,0.7975684407413703,0.9669175900961497,0.9027616183894338,0.0016989199229672412,0.05339099444370831,0.051692074520741066,0,0,0,0.08099124461986879,0.04861491905124071,-0.03237632556862807
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,2,glucose / age,0.6,0.7975684407413703,0.7975684407413703,0.9669175900961497,0.9027616183894338,0.0016989199229672412,0.05339099444370831,0.051692074520741066,0,0,0,0.08099124461986879,0.04861491905124071,-0.03237632556862807
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.33108108108108114,0.33108108108108114,0.9401841889391088,0.8938034633007286,0.0016989199229672412,0.001268981315784951,-0.0004299386071822903,0,0,0,0.08099124461986879,0.16580242821715108,0.08481118359728229
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / age,0.6,0.43735552420299917,0.43735552420299917,0.929949288778216,0.8895524855758519,0.0016989199229672412,0.035564737032026304,0.03386581710905906,0,0,0,0.08099124461986879,0.05952798509523305,-0.021463259524635736
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,2,glucose / age,0.6,0.43735552420299917,0.43735552420299917,0.929949288778216,0.8895524855758519,0.0016989199229672412,0.035564737032026304,0.03386581710905906,0,0,0,0.08099124461986879,0.05952798509523305,-0.021463259524635736
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.2975684407413704,0.2975684407413704,0.9091936773309021,0.9001625395300705,0.0016989199229672412,0.30561815607712706,0.30391923615415983,0,1,0,0.08099124461986879,0.011110132477519519,-0.06988111214234927
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.45973060290353257,0.45973060290353257,0.932594971962503,0.932594971962503,0.0016989199229672412,0.2957087309748263,0.2940098110518591,0,0,0,0.08099124461986879,0.022710215188994742,-0.05828102943087404
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / bmi / age,0.4,0.5826583916082249,0.5826583916082249,0.9571805297034414,0.9571805297034414,0.0016989199229672412,0.9821451075700641,0.9804461876470969,1,0,0,0.08099124461986879,0.09348144909834938,0.012490204478480593
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,1,glucose,0.8,0.05101173269852066,0.05101173269852066,0.9380737776390661,0.8712558910009087,0.0016989199229672412,0.03867802721281664,0.0369791072898494,0,1,0,0.08099124461986879,0.04832064311825374,-0.03267060150161505
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,2,glucose / insulin,0.6,0.05307392852463633,0.05307392852463633,0.9384862168042892,0.8716683301661319,0.0016989199229672412,0.03438922682502157,0.03269030690205432,0,1,0,0.08099124461986879,0.0503828389443694,-0.030608405675499384
diabetes,counterfactual,3,140202,Diabetes,No Diabetes,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,2,glucose / insulin,0.6,0.05307392852463633,0.05307392852463633,0.9384862168042892,0.8716683301661319,0.0016989199229672412,0.03438922682502157,0.03269030690205432,0,1,0,0.08099124461986879,0.0503828389443694,-0.030608405675499384
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.4600199889455502,0.4600199889455502,0.9253064366178432,0.8888503002954578,0.009660803528461104,0.9868255053731094,0.9771647018446483,1,1,1,0.0659242805367134,0.06239260770715016,-0.003531672829563237
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.1216216216216216,0.1216216216216216,0.9756756756756757,0.8992890555584633,0.009660803528461104,0.002996170100562301,-0.006664633427898803,0,0,0,0.0659242805367134,0.06660785122595003,0.0006835706892366344
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,bmi / age,0.6,0.34815997509169727,0.34815997509169727,0.9517586165558296,0.9228209465390758,0.009660803528461104,0.10311919752778209,0.09345839399932099,0,0,0,0.0659242805367134,0.05957152851558778,-0.006352752021125618
diabetes,counterfactual,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / bmi / age,0.4,0.5011951731872593,0.5011951731872593,0.955159398735731,0.912989143399974,0.009660803528461104,0.3239557367950866,0.3142949332666255,0,0,0,0.0659242805367134,0.017087502319756087,-0.04883677821695731
