participant,domain,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_3L5KFiVFwyHWfy9,housing,counterfactual,18,172,weighted examples,0.6855810503693487,1.0,0.0,0.21666666700000003,0.2166666665,1.0,0.0887221004,0.9988636364,1.0,1.0,0.9555303030303031,0.9885227272727273,0.008777300355491957,0.11209840571843942
R_3L5KFiVFwyHWfy9,housing,counterfactual,19,1155,weighted examples,0.34181221092413594,1.0,0.6666666666666666,0.24042613618181813,0.256818182,0.0,0.6179847897,0.9977272727,0.0,0.0,0.9984431818181818,0.9993181818181818,0.47796823797538057,0.6427645372387205
R_3L5KFiVFwyHWfy9,housing,counterfactual,20,456,weighted examples,0.7214079446064023,1.0,0.0,0.11666666700000006,0.333333333,0.0,0.3867202421,0.9994318182,0.0,0.0,0.9760984848484848,0.9988636363636364,0.39316127556492864,0.35329656778187146
R_3MQqO18M5uhCVdT,diabetes,counterfactual,1,32,feature contribution,0.6167702442599076,1.0,0.5,0.4371762097849203,0.3099308623333334,1.0,0.2047679544,0.9462763018,0.0,1.0,0.9361701141107416,0.9328672416905145,0.046181566426508336,0.06404615179089405
R_3MQqO18M5uhCVdT,diabetes,counterfactual,2,42,feature contribution,0.5976473782070568,1.0,1.0,0.14618076099945387,0.08946422899999999,1.0,0.1089130443,0.9434902861,0.0,0.0,0.9419285832753295,0.9388236297515031,0.07017880084150341,0.0006702468942351159
R_3MQqO18M5uhCVdT,diabetes,counterfactual,3,53,feature contribution,0.767432087173138,1.0,0.0,0.05330726115762613,0.262548886,1.0,0.0257876044,0.9286705793,1.0,0.0,0.9207805297912324,0.9428400307861561,0.05796733617835392,0.2219254826329733
R_3MQqO18M5uhCVdT,diabetes,counterfactual,4,33,feature contribution,0.6371373182179114,0.5,0.5,0.09858776682635269,0.09567917200000002,1.0,0.1267804991,0.9577526107,1.0,1.0,0.94213752279706,0.9316655748294196,0.16557319489400654,0.141862006569438
R_3MQqO18M5uhCVdT,diabetes,counterfactual,5,56,feature contribution,0.5080229443907958,0.5,0.5,0.15287979888505174,0.16559072533333333,0.0,0.0466508972,0.9658932541,1.0,1.0,0.933777503900748,0.9515143588490593,0.13083523627861793,0.017291215375215052
R_3MQqO18M5uhCVdT,diabetes,counterfactual,6,14,feature contribution,0.35484998570092624,0.5,1.0,0.1271157490784764,0.04154129350000003,0.0,0.0050532275,0.9104801268,1.0,0.0,0.9246438339416335,0.9218792528983757,0.11269613407923995,0.011507072508453176
R_3MQqO18M5uhCVdT,diabetes,counterfactual,7,35,feature contribution,0.6535767866814758,1.0,0.0,0.04394121099672438,0.19177823943478262,0.0,0.3439346414,0.8762004876,0.0,0.0,0.8680616661378304,0.8654052806755738,0.3024310128887698,0.4800223061191712
R_3MQqO18M5uhCVdT,diabetes,counterfactual,8,7,feature contribution,1.0,1.0,1.0,0.10109133245646036,0.05896489960000001,0.0,0.1604223937,0.9177336333,0.0,1.0,0.961115414672829,0.9416341036893116,0.008426922154431415,0.002022288144877399
R_3MQqO18M5uhCVdT,diabetes,counterfactual,9,26,feature contribution,0.7291570727746014,1.0,1.0,0.07023670508379992,0.14655670800000004,1.0,0.0042666245,0.9402371314,0.0,0.0,0.9317784485358067,0.9394314986004275,0.10315391054741566,0.11400594757776733
R_3MQqO18M5uhCVdT,diabetes,counterfactual,10,30,feature contribution,0.5372693278542638,0.5,0.5,0.13596156783806804,0.13625139166666667,0.0,0.136237453,0.8909400099,0.0,0.0,0.8863118665856969,0.9084953910396059,0.2426463260290681,0.13452070523865026
R_3MQqO18M5uhCVdT,diabetes,counterfactual,11,31,feature contribution,0.427080526763075,0.5,1.0,0.14476760425644777,0.057200972450000026,0.0,0.2787789711,0.9405810311,0.0,0.0,0.9518490555892928,0.9559041987267526,0.09717753578415958,0.3097173857624244
R_3MQqO18M5uhCVdT,diabetes,counterfactual,12,11,feature contribution,0.5652156532458276,1.0,0.0,0.015548208199504948,0.13076857675,0.0,0.0711292268,0.9652224611,0.0,0.0,0.9683321027679089,0.9551495311412243,0.09136695355030539,0.13705561166910102
R_3MQqO18M5uhCVdT,diabetes,counterfactual,13,12,feature contribution,0.6716712056487528,1.0,0.0,0.3320218239673063,0.22003910899999998,0.0,0.0024060751,0.90513326,0.0,1.0,0.9414989573965619,0.9248369485727007,0.06132546723903376,0.035998793690712294
R_3MQqO18M5uhCVdT,diabetes,counterfactual,14,0,feature contribution,0.622698306929859,1.0,0.0,0.22391908626901977,0.21304347825000003,1.0,0.0695925124,0.9089301842,0.0,1.0,0.8760561355411757,0.8692429605247338,0.013862530796251937,0.07652893562043278
R_3MQqO18M5uhCVdT,diabetes,counterfactual,15,15,feature contribution,0.6826491012835318,0.0,0.0,0.10486330125483333,0.14982719865,0.0,0.2716764106,0.8785615469,0.0,0.0,0.8831621336995816,0.8652720843098796,0.26862928843863354,0.12609013263983881
R_3MQqO18M5uhCVdT,diabetes,counterfactual,16,59,feature contribution,0.7422058490619501,0.0,0.0,0.13867327017253545,0.1052627104,0.0,0.0177725704,0.9432624185,0.0,0.0,0.9550254745123514,0.955003915898185,0.06432505028981161,0.04534873713990473
R_3MQqO18M5uhCVdT,diabetes,counterfactual,17,58,feature contribution,0.6814829307081557,0.0,0.0,0.058247572956386835,0.10434782610000001,0.0,0.1033771369,0.9034108388,0.0,1.0,0.9267098680159499,0.9281632689907193,0.034243116974315146,0.006248605258372508
R_3MQqO18M5uhCVdT,diabetes,counterfactual,18,52,feature contribution,0.7084710362310205,1.0,0.0,0.22854259008775912,0.16902737629999998,0.0,0.2240483366,0.9076900253,0.0,0.0,0.9201304785811276,0.9368155197792281,0.37493485964330553,0.2979593921360224
R_3MQqO18M5uhCVdT,diabetes,counterfactual,19,51,feature contribution,0.5824176407027034,0.0,0.0,0.07418701427637352,0.12024445069999999,0.0,0.1244931668,0.9286287937,0.0,0.0,0.9025333312408909,0.8879446539675289,0.04777251410646077,0.03983479761999173
R_3MQqO18M5uhCVdT,diabetes,counterfactual,20,20,feature contribution,0.7112079054777354,1.0,1.0,0.09419522773683617,0.08043551560000003,0.0,0.1150828915,0.975694984,0.0,0.0,0.9700248060832233,0.9727767485105905,0.10512314569529313,0.11047950819885904
R_3OLJbpwtIN5r62B,safelimit,attribution,1,87,weighted examples,0.47418046528771945,0.8,0.6666666666666666,0.3684414625909555,0.32557978175,0.0,0.0713821343,0.9832350196,0.0,0.0,0.9889489661484643,0.9836760876206008,0.18592469307808768,0.21539105523588953
R_3OLJbpwtIN5r62B,safelimit,attribution,2,203,weighted examples,0.4467905917736793,1.0,0.5,0.014110256253500153,0.10401488386666667,1.0,0.0927103476,0.9903827997,1.0,0.0,0.986255620795889,0.9740655720977405,0.11973544547876827,0.036112897934066024
R_3OLJbpwtIN5r62B,safelimit,attribution,3,106,weighted examples,1.0,0.8571428571428571,0.8571428571428571,0.2843087785222811,0.3045562748,1.0,0.0166423699,0.9799260148,0.0,0.0,0.9840707674092164,0.9728702715426635,0.17391476115824128,0.2255767268191921
R_3OLJbpwtIN5r62B,safelimit,attribution,4,143,weighted examples,0.48838419970359453,0.4,0.8,0.3140758620147296,0.3380677843666667,1.0,0.1845035309,0.9794851848,1.0,0.0,0.9877072319943254,0.9896146970155208,0.061114170129761614,0.02094595147064804
R_3OLJbpwtIN5r62B,safelimit,attribution,5,300,weighted examples,0.39777755960678063,1.0,0.5,0.0665602376987405,0.12429971803333334,1.0,0.0979999203,0.9951211376,0.0,0.0,0.9892328134278802,0.9728550960373495,0.029085523613562536,0.093976827485903
R_3OLJbpwtIN5r62B,safelimit,attribution,6,98,weighted examples,0.47693536206292125,0.8,0.8,0.05602670239694874,0.07096366596666664,0.0,0.0155768157,0.9854002283,0.0,0.0,0.9835752122917621,0.9773483441666437,0.03717893773188469,0.13817498721445165
R_3OLJbpwtIN5r62B,safelimit,attribution,7,261,weighted examples,0.7478562561665048,0.8,0.4,0.3828605534430069,0.35864067965,0.0,0.2921205698,0.986605197,0.0,0.0,0.9933089395981658,0.9875331385988873,0.3319513484744586,0.5756970290255725
R_3OLJbpwtIN5r62B,safelimit,attribution,8,4,weighted examples,0.3411876774350679,0.6666666666666666,0.0,0.5349747089276574,0.4165750458,1.0,0.0742352488,0.9704178304,0.0,0.0,0.9656638839802761,0.9606255303259423,0.12123086021634877,0.13161527654979815
R_3OLJbpwtIN5r62B,safelimit,attribution,9,209,weighted examples,0.5576398623402249,0.8,0.8,0.4255257942728659,0.3774674784666667,0.0,0.1724029281,0.9865388962,0.0,0.0,0.9872870860904085,0.9725910366381976,0.32535905796631615,0.5238673040848142
R_3OLJbpwtIN5r62B,safelimit,attribution,10,245,weighted examples,0.5069039416410267,0.8,0.4,0.3872761350181268,0.373377856625,0.0,0.0698837209,0.9899278036,0.0,0.0,0.9868699678179716,0.9854154150736734,0.46714485180145665,0.49129078601122134
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,1,14,weighted examples,0.7399087452961178,1.0,0.0,0.0028339850115061127,0.24979595300000002,1.0,0.034754285,0.9057928952,1.0,0.0,0.9063596921809842,0.9078714310993619,0.046509612188414706,0.06623999246306045
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,2,35,weighted examples,0.42247311077339156,1.0,0.0,0.06234767311693046,0.373074307,0.0,0.3502621313,0.8762773348,0.0,0.0,0.8887468694956584,0.8821031998198638,0.3289894023308792,0.4260344978991623
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,3,7,weighted examples,0.5347447127344575,1.0,0.0,0.123188405710145,0.20217391299999998,1.0,0.0786861643,0.9104683452,1.0,0.0,0.9056654111030139,0.9273483211253303,0.07006816343207933,0.11714823133455277
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,4,42,weighted examples,0.763719582016872,0.0,0.0,0.29802124447386896,0.1695652175,1.0,0.0455138572,0.9481902898,1.0,0.0,0.9295722657109367,0.9446914602765505,0.019615685476598255,0.04668783439529749
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,5,32,weighted examples,0.6986256253638253,0.0,0.0,0.4324987916776233,0.21578813149999998,1.0,0.1435770377,0.8991474561,1.0,1.0,0.9391427903511891,0.9227947305002444,0.0006211603310680713,0.010690734383481393
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,6,30,weighted examples,0.5411460461929805,0.0,0.0,0.33560981831159425,0.1283634415,0.0,0.1759909969,0.9178311374,1.0,0.0,0.9070241839020035,0.866485760882856,0.18628987947839837,0.2492942961162285
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,7,53,weighted examples,0.7593883163831175,1.0,0.0,0.20121294588306954,0.2412939975,1.0,0.0179722686,0.9371725347,1.0,0.0,0.9225886123168799,0.9484948791649523,0.05730546320379459,0.17020935569562506
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,8,33,weighted examples,0.6834089254281421,0.0,0.0,0.24433921326735025,0.13695652149999998,1.0,0.0789535671,0.9497748418,1.0,1.0,0.9266289281683895,0.9551277160483601,0.13925298209521675,0.04802266642767078
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,9,26,weighted examples,0.5910559097877834,1.0,0.0,0.10769143578750762,0.2115371535,1.0,0.0807842235,0.9555406512,0.0,1.0,0.9568483100314137,0.9606391560588501,0.005397507945441471,0.05271005119622266
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,10,56,weighted examples,0.7650150840411258,1.0,1.0,0.07971014523188413,0.334782609,1.0,0.0066074833,0.9435422524,0.0,1.0,0.9594842813651123,0.9533670355792416,0.003279932805641539,0.06278171219886206
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,11,11,weighted examples,0.7560780986620098,0.0,1.0,0.18653151638043478,0.014980445499999981,0.0,0.1700318544,0.9737244166,0.0,0.0,0.9633531407182954,0.9767205056691914,0.05329254562206388,0.13735589885030536
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,12,31,weighted examples,0.45434744352314416,0.6666666666666666,0.6666666666666666,0.21502421746358796,0.22296333935000004,0.0,0.2400977496,0.9389694567,0.0,0.0,0.9842913823260774,0.9516190608244436,0.04131612481480605,0.15771109371462977
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,13,52,weighted examples,0.5776247317429678,0.0,0.0,0.30285207744675435,0.147826087,0.0,0.6125937306,0.9325122636,0.0,0.0,0.9277593002940955,0.9020329110835759,0.20922007417254376,0.30659917158126265
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,14,20,weighted examples,0.5077466530283258,0.0,0.0,0.1308638089816504,0.09347826085,0.0,0.1052341202,0.9532547793,0.0,1.0,0.9559844007621765,0.9565822237699002,0.004165821350927967,0.01815119974213386
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,15,51,weighted examples,0.6993030667199177,1.0,0.0,0.02717391300000005,0.22391304350000002,0.0,0.234473934,0.9286508098,0.0,0.0,0.9235366546401772,0.8964768967439194,0.210309598789963,0.030595565074088588
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,16,15,weighted examples,0.626115727866198,1.0,0.0,0.1467391306521738,0.739130435,0.0,0.5058239266,0.9118736069,0.0,0.0,0.9412214329603801,0.8811476926576483,0.41047182844243,0.22609013263983882
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,17,0,weighted examples,0.6017996640303994,0.0,0.0,0.25799372463650727,0.05824878329999999,1.0,0.0047826104,0.8636717323,0.0,0.0,0.9442446797108744,0.8403722189591147,0.017130369019148106,0.0329495809691287
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,18,58,weighted examples,0.5621441814121925,1.0,0.0,0.0815217394782608,0.191304348,0.0,0.1712301036,0.9034108388,0.0,1.0,0.9197151866646995,0.9281632689907193,0.0937665202314335,0.006248605258372508
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,19,12,weighted examples,0.44577920494725126,0.5,0.5,0.23907501938712059,0.1126130527,1.0,0.0143097566,0.8723198469,0.0,0.0,0.9403772803288579,0.9066892429498259,0.026102527300762512,0.05070757592731845
R_3OZ3Mh6AZsBTXup,diabetes,counterfactual,20,59,weighted examples,0.7234290177105219,0.0,0.0,0.32186541776243316,0.22391304350000002,0.0,0.1117582404,0.9381612453,1.0,0.0,0.9635165527052809,0.955003915898185,0.0055647506783707,0.04534873713990473
R_3RUOoa2ojaPNwoF,diabetes,attribution,1,7,weighted examples,1.0,1.0,1.0,0.08532949086348118,0.24371018500000005,1.0,0.2803821554,0.9505929298,1.0,1.0,0.9392047645314343,0.9416341036893116,0.2693373399840674,0.002022288144877399
R_3RUOoa2ojaPNwoF,diabetes,attribution,2,35,weighted examples,0.6572544779067236,0.6666666666666666,0.6666666666666666,0.22975866288571406,0.37505430321739136,1.0,0.0645381872,0.9276386198,1.0,0.0,0.9534292146417405,0.8654052806755738,0.3519947867446943,0.5079280187075761
R_3RUOoa2ojaPNwoF,diabetes,attribution,3,30,weighted examples,0.6121937458705226,0.6666666666666666,0.8,0.24625332153134677,0.30119456,1.0,0.0639441501,0.9541838959,1.0,0.0,0.9529536569300601,0.8684953910396058,0.13239538027558195,0.228024645386349
R_3RUOoa2ojaPNwoF,diabetes,attribution,4,32,weighted examples,0.6001285843233053,1.0,0.0,0.13478383584904952,0.3229774305,1.0,0.1319613945,0.9589608409,1.0,1.0,0.9676949436333128,0.9070093975415482,0.2249927277086225,0.10351820813687626
R_3RUOoa2ojaPNwoF,diabetes,attribution,5,42,weighted examples,0.4490357870345209,0.5,0.5,0.2557524033403374,0.2948331968409909,1.0,0.184086195,0.9318880301,1.0,0.0,0.9094208085359942,0.9299164728451954,0.17358725157644955,0.05001867657301373
R_3RUOoa2ojaPNwoF,diabetes,attribution,6,33,weighted examples,0.38686375422568947,0.5,0.6666666666666666,0.22050914246715195,0.3766576965,1.0,0.3170975153,0.9035929477,1.0,1.0,0.886094419051332,0.9499103247440124,0.27327981592666967,0.06470056586395556
R_3RUOoa2ojaPNwoF,diabetes,attribution,7,56,weighted examples,0.4461536838805657,1.0,0.6666666666666666,0.19496392312633817,0.3292481405,1.0,0.4285107683,0.9464831536,1.0,0.0,0.9384351223532617,0.952587694055578,0.11588764999463813,0.06526721056338458
R_3RUOoa2ojaPNwoF,diabetes,attribution,8,53,weighted examples,1.0,1.0,1.0,0.18240439757222757,0.415601,1.0,0.3154124761,0.9041514746,1.0,0.0,0.9382644938384219,0.9577095861699477,0.37462166309577927,0.04833476804586059
R_3RUOoa2ojaPNwoF,diabetes,attribution,9,26,weighted examples,0.42464370390096307,1.0,0.5,0.10796928956535029,0.3974750426666667,0.0,0.0295967727,0.9293874445,1.0,0.0,0.9329234504501429,0.9433529701833689,0.1586754809431117,0.11243694370204654
R_3RUOoa2ojaPNwoF,diabetes,attribution,10,14,weighted examples,0.4094631249178091,0.6666666666666666,1.0,0.19332861420651118,0.35669928433333337,1.0,0.1348935237,0.882085559,1.0,0.0,0.921194990466601,0.9060939199396795,0.3714030439048227,0.04567670181579081
R_3RUOoa2ojaPNwoF,diabetes,attribution,11,0,weighted examples,0.4496128637673461,1.0,0.6666666666666666,0.23932693005852312,0.19277666155,1.0,0.1087427754,0.95438885,0.0,1.0,0.9400639739366621,0.8383042223308483,0.24117368033247324,0.0026359758297038183
R_3RUOoa2ojaPNwoF,diabetes,attribution,12,52,weighted examples,0.6799469420035033,0.0,0.0,0.6723502470086719,0.374832818,0.0,0.2655127548,0.9412945824,1.0,0.0,0.916389459849136,0.9020329110835759,0.05026157987836477,0.32935057994551065
R_3RUOoa2ojaPNwoF,diabetes,attribution,13,11,weighted examples,0.46549921337105127,0.5,0.5,0.20471654231721167,0.265688131,0.0,0.1933458853,0.9576776806,1.0,0.0,0.9403963998254155,0.9474551409611895,0.05519243758193115,0.15326657105253982
R_3RUOoa2ojaPNwoF,diabetes,attribution,14,51,weighted examples,0.3595423833987668,0.0,1.0,0.49035818539898834,0.62173913,0.0,0.2374213559,0.9114752351,0.0,0.0,0.9064961078811775,0.8879446539675289,0.14522001807700716,0.03983479761999173
R_3RUOoa2ojaPNwoF,diabetes,attribution,15,58,weighted examples,0.46218038098546965,0.6666666666666666,0.6666666666666666,0.3291931090079947,0.2556936485,0.0,0.3417687002,0.871274445,0.0,1.0,0.8778035171435231,0.9504349839127683,0.06178900048216568,0.1766906287811279
R_3RUOoa2ojaPNwoF,diabetes,attribution,16,59,weighted examples,0.41444396371557596,0.5,1.0,0.49649532809734714,0.42269726399999996,0.0,0.1261829865,0.9415703664,1.0,0.0,0.9286077973272167,0.9423996148171047,0.009680971306187142,0.05153078256310263
R_3RUOoa2ojaPNwoF,diabetes,attribution,17,12,weighted examples,0.608171079269657,0.0,0.5,0.3417887394360708,0.21804578500000002,0.0,0.258068485,0.9394023021,1.0,0.0,0.9402935971880674,0.9066892429498259,0.03526706545932945,0.05070757592731845
R_3RUOoa2ojaPNwoF,diabetes,attribution,18,20,weighted examples,1.0,1.0,1.0,0.30395938836842495,0.3840611455,0.0,0.2851490241,0.957637806,0.0,0.0,0.9523642145575633,0.9399878666002617,0.05081551956791816,0.10036137501452125
R_3RUOoa2ojaPNwoF,diabetes,attribution,19,31,weighted examples,0.43345362028323936,0.6666666666666666,0.6666666666666666,0.3775738113497758,0.274175516,0.0,0.1674900554,0.9739351306,1.0,0.0,0.9211092479479025,0.9712875070171944,0.08037837095771883,0.21193876961522562
R_3RUOoa2ojaPNwoF,diabetes,attribution,20,15,weighted examples,0.631003767166481,0.5,0.5,0.4275658957322721,0.48112969366666664,0.0,0.3826563114,0.8657231572,0.0,0.0,0.8779503567536338,0.8811476926576483,0.08511315408295944,0.2087873930244037
R_3cKOdqKWicLMTCx,diabetes,counterfactual,1,53,weighted examples,0.3973034422484242,1.0,0.6666666666666666,0.15740596823991085,0.17551895,1.0,0.1166955842,0.9394468715,0.0,0.0,0.9220020424616105,0.9573048930905395,0.2147585981657149,0.03724359929544016
R_3cKOdqKWicLMTCx,diabetes,counterfactual,2,26,weighted examples,0.48700198629134595,1.0,1.0,0.16142878357712906,0.11519830033333335,0.0,0.0014022105,0.9713491178,0.0,0.0,0.9501594626283667,0.9394314986004275,0.13506062676158065,0.027679400093651163
R_3cKOdqKWicLMTCx,diabetes,counterfactual,3,35,weighted examples,1.0,1.0,1.0,0.1844874253674224,0.2580413137173913,0.0,0.0228008852,0.9398163979,0.0,0.0,0.9125587769314655,0.8713395510176845,0.25098766889395147,0.3153314039826781
R_3cKOdqKWicLMTCx,diabetes,counterfactual,4,42,weighted examples,0.36189795604071767,0.6666666666666666,1.0,0.1370419758269775,0.035243117666666664,1.0,0.1036470524,0.9449768277,1.0,1.0,0.9416466007976261,0.9530771976918082,0.03651974931763774,0.0361394244151938
R_3cKOdqKWicLMTCx,diabetes,counterfactual,5,30,weighted examples,0.5220553405831211,1.0,0.6666666666666666,0.08188330917702165,0.13572513052500002,1.0,0.048812366,0.9473987644,0.0,0.0,0.9352816077317281,0.8884953910396058,0.13545638056024656,0.21444816824536891
R_3cKOdqKWicLMTCx,diabetes,counterfactual,6,14,weighted examples,0.4578212109714668,1.0,0.0,0.2327430357923539,0.19418169775,1.0,0.1102894317,0.9245319129,1.0,0.0,0.918156984775845,0.9027192410473945,0.043036491743882355,0.06121533202134516
