row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
230,R_3ENoszlL5q7JglI,diabetes,training,,,
231,R_3ENoszlL5q7JglI,diabetes,training,,,
232,R_3ENoszlL5q7JglI,diabetes,training,,,
233,R_3ENoszlL5q7JglI,diabetes,training,,,
234,R_3ENoszlL5q7JglI,diabetes,training,,,
235,R_3ENoszlL5q7JglI,diabetes,training,,,
236,R_3ENoszlL5q7JglI,diabetes,training,,,
237,R_3ENoszlL5q7JglI,diabetes,testing,0.0605519329641,0.181167220247,0.120615287283
238,R_3ENoszlL5q7JglI,diabetes,testing,0.0372518432215,0.281031109156,0.243779265934
239,R_3ENoszlL5q7JglI,diabetes,testing,0.0664632820126,0.154368346385,0.087905064372
240,R_3ENoszlL5q7JglI,diabetes,testing,0.0501717968156,0.146678813132,0.0965070163166
241,R_3ENoszlL5q7JglI,diabetes,testing,0.281142117469,0.295522924398,0.0143808069287
242,R_3ENoszlL5q7JglI,diabetes,testing,0.0980127823706,0.296104831565,0.198092049194
243,R_3ENoszlL5q7JglI,diabetes,testing,0.0395820491408,0.161662874844,0.122080825703
244,R_3ENoszlL5q7JglI,diabetes,testing,0.0929170929375,0.249455256413,0.156538163476
245,R_3ENoszlL5q7JglI,diabetes,testing,0.0569726484831,0.309548068646,0.252575420163
246,R_3ENoszlL5q7JglI,diabetes,testing,0.0747170723186,0.246291318711,0.171574246393
247,R_3ENoszlL5q7JglI,diabetes,testing,0.030760691058,0.157209122583,0.126448431525
248,R_3ENoszlL5q7JglI,diabetes,testing,0.034821278767,0.273239832456,0.238418553689
249,R_3ENoszlL5q7JglI,diabetes,testing,0.284435118814,0.143049913021,-0.141385205793
250,R_3ENoszlL5q7JglI,diabetes,testing,0.558946397893,0.0628001600042,-0.496146237889
251,R_3ENoszlL5q7JglI,diabetes,testing,0.0606767911965,0.123802898372,0.0631261071754
252,R_3ENoszlL5q7JglI,diabetes,testing,0.0818222236912,0.0167932405833,-0.0650289831079
253,R_3ENoszlL5q7JglI,diabetes,testing,0.204135275223,0.0706052792177,-0.133529996005
254,R_3ENoszlL5q7JglI,diabetes,testing,0.038863565943,0.0266580459306,-0.0122055200124
255,R_3ENoszlL5q7JglI,diabetes,testing,0.215219871146,0.204129953382,-0.0110899177636
256,R_3ENoszlL5q7JglI,diabetes,testing,0.0900870805017,0.0225937170905,-0.0674933634111
257,R_12myev0XH9WOz3H,diabetes,training,,,
258,R_12myev0XH9WOz3H,diabetes,training,,,
259,R_12myev0XH9WOz3H,diabetes,training,,,
260,R_12myev0XH9WOz3H,diabetes,training,,,
261,R_12myev0XH9WOz3H,diabetes,training,,,
262,R_12myev0XH9WOz3H,diabetes,training,,,
263,R_12myev0XH9WOz3H,diabetes,training,,,
264,R_12myev0XH9WOz3H,diabetes,training,,,
265,R_12myev0XH9WOz3H,diabetes,training,,,
266,R_12myev0XH9WOz3H,diabetes,training,,,
267,R_12myev0XH9WOz3H,diabetes,training,,,
268,R_12myev0XH9WOz3H,diabetes,training,,,
269,R_12myev0XH9WOz3H,diabetes,testing,0.0980127823706,0.104901344248,0.00688856187709
270,R_12myev0XH9WOz3H,diabetes,testing,0.0664632820126,0.0567142055212,-0.00974907649142
271,R_12myev0XH9WOz3H,diabetes,testing,0.0747170723186,0.138001013706,0.063283941387
272,R_12myev0XH9WOz3H,diabetes,testing,0.281142117469,0.064611434635,-0.216530682834
273,R_12myev0XH9WOz3H,diabetes,testing,0.0501717968156,0.132087426701,0.0819156298857
274,R_12myev0XH9WOz3H,diabetes,testing,0.0372518432215,0.174795733786,0.137543890565
275,R_12myev0XH9WOz3H,diabetes,testing,0.0569726484831,0.146469380073,0.0894967315903
276,R_12myev0XH9WOz3H,diabetes,testing,0.0605519329641,0.178325069784,0.11777313682
277,R_12myev0XH9WOz3H,diabetes,testing,0.0929170929375,0.0930738221397,0.000156729202273
278,R_12myev0XH9WOz3H,diabetes,testing,0.0395820491408,0.187921021724,0.148338972583
279,R_12myev0XH9WOz3H,diabetes,testing,0.558946397893,0.218766892174,-0.340179505719
280,R_12myev0XH9WOz3H,diabetes,testing,0.284435118814,0.562037257614,0.2776021388
281,R_12myev0XH9WOz3H,diabetes,testing,0.030760691058,0.171822880095,0.141062189037
282,R_12myev0XH9WOz3H,diabetes,testing,0.215219871146,0.288929559878,0.0737096887322
283,R_12myev0XH9WOz3H,diabetes,testing,0.0818222236912,0.260386397258,0.178564173566
284,R_12myev0XH9WOz3H,diabetes,testing,0.204135275223,0.258452582555,0.0543173073318
285,R_12myev0XH9WOz3H,diabetes,testing,0.038863565943,0.130575660019,0.091712094076
286,R_12myev0XH9WOz3H,diabetes,testing,0.0606767911965,0.148843906266,0.0881671150694
287,R_12myev0XH9WOz3H,diabetes,testing,0.034821278767,0.21581058924,0.180989310473
