model family,xai,parameter,parameter label,parameter value,draw,instance id,sampled subset,sampled subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,attribution,eta,Explanation reliance (η),0.5,31,160206,2|4,0.10498003219290704,0.0,8.66533456100882e-09,0.39565971994081794,0.8847213417721578,0.0,1.3581935032268095
weighted examples,attribution,eta,Explanation reliance (η),0.5,32,160206,2|3,0.36876756579760134,0.0,2.5736831801292936e-06,0.30793050701683244,0.9530768799813488,1.0,0.3213386352793042
weighted examples,attribution,eta,Explanation reliance (η),0.5,33,160215,0|1,0.0964158025117657,1.0,0.8436045635885739,0.017977258656750317,0.9439803981574683,1.0,0.5753519686339451
weighted examples,attribution,eta,Explanation reliance (η),0.5,34,160205,0|3,0.35173716837179403,0.0,0.37653416433870013,0.2729270759246715,0.9144410841168458,1.0,0.9564864467104832
weighted examples,attribution,eta,Explanation reliance (η),0.5,35,160207,0|2,0.3948588306373067,1.0,0.9744402126134741,0.11210829084489518,0.9458040389743242,1.0,0.42429324781992384
weighted examples,attribution,eta,Explanation reliance (η),0.5,36,160211,1|3,0.6290404681797342,0.0,0.24197363505769243,0.047410171326569134,0.9354617191964328,1.0,0.5654841166098599
weighted examples,attribution,eta,Explanation reliance (η),0.5,37,160210,0|3,0.34342353720778696,0.0,-0.0010430697664027624,-0.06600574970903872,0.9258489434838151,1.0,0.40839583263802876
weighted examples,attribution,eta,Explanation reliance (η),0.5,38,160201,0|3,0.3301306779798563,1.0,0.979091767592586,0.16102786479403958,0.931185472111322,1.0,0.6733042999585208
weighted examples,attribution,eta,Explanation reliance (η),0.5,39,160211,0|3,0.12074974638558497,1.0,0.9826240430998558,-0.2496665650157201,0.9091165251011406,1.0,1.0192295360273402
weighted examples,attribution,eta,Explanation reliance (η),0.5,40,160216,1|2,0.11551119661695654,1.0,0.45555944862987885,0.03382473216391094,0.9306405150079071,1.0,0.7124293623212311
weighted examples,attribution,eta,Explanation reliance (η),0.5,41,160204,2|4,0.27948489639914925,1.0,0.5322052847208805,0.025042719487351046,0.9356990341085384,0.0,0.61066567681267
weighted examples,attribution,eta,Explanation reliance (η),0.5,42,160217,1|2,0.29181150858823746,0.0,-0.1538760845465491,-0.07235268695703903,0.937819609470469,1.0,0.6171608536312292
weighted examples,attribution,eta,Explanation reliance (η),0.5,43,160216,1|4,0.4996656543664003,1.0,0.9419223312188261,-0.12734772413721404,0.9263570585470039,0.0,1.0799337806321143
weighted examples,attribution,eta,Explanation reliance (η),0.5,44,160205,2|3,0.36846890157439827,0.0,0.06595417431021966,0.1609915511322212,0.9436272578820348,1.0,1.2489440417822144
weighted examples,attribution,eta,Explanation reliance (η),0.5,45,160208,1|4,0.010354551706141078,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.5,46,160211,1|2,0.060606256710127045,1.0,0.9826172330344128,-0.1339436960922577,0.8865163070693662,1.0,0.6403572251190877
weighted examples,attribution,eta,Explanation reliance (η),0.5,47,160217,1|2,0.3237119709540785,0.0,-0.15508365896924114,-0.09926186100231418,0.9415346990629834,1.0,0.77776187597615
weighted examples,attribution,eta,Explanation reliance (η),0.5,48,160214,0|4,0.41282509412626495,0.0,0.16336178522970454,0.011724930918905613,0.9373480356835538,0.0,1.0349623968492123
