participant,direction-qualified cohort (0/1),xai,model family,parameter,parameter label,parameter value,case,instance id,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,2,160211,1.0,0.9790259167666,-0.1361568448607861,0.899073177565766,1.0,1.167716679835658
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,3,160212,1.0,0.9854764743042381,-0.15956550156100632,0.8833606346843311,1.0,0.5831968265783443
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,4,160201,1.0,0.9999898990900609,0.041819515230124116,0.9146323383772335,1.0,1.251328738277355
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,5,160203,1.0,0.9845945857818896,-0.11664012096482035,0.9421059238358819,1.0,0.9213126267693
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,6,160200,1.0,0.988213962080704,-0.258822965160109,0.9448821332931496,1.0,0.8413624765729918
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,7,160213,1.0,0.9918590106197259,0.00346303755729635,0.9093987111874253,1.0,0.7155466725239992
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,8,160210,1.0,0.9979351799943256,-0.13805753525595987,0.8930059548847201,1.0,0.6588999367523873
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,9,160214,0.0,0.00540304807815452,-0.05699045178761366,0.9478290552271608,1.0,0.5345238615250167
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,10,160202,1.0,0.9665319532404713,-0.09819526301162365,0.9028671523247379,1.0,0.7477213444192485
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,11,160217,0.0,-0.11226884542691917,-0.02104958141795904,0.9609013706363299,1.0,0.5226012678652088
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,12,160207,1.0,0.9989344666835871,0.03920909978088849,0.9322052101144686,1.0,0.6973142864406308
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,13,160209,1.0,0.999152262392745,0.016149274419579696,0.911978936197474,1.0,0.7476023066834918
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,14,160216,0.0,-0.02642642737205969,-0.045408023185361246,0.8860634978391774,1.0,1.0781767428799238
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,15,160218,1.0,0.8381764648315448,-0.07724718553390393,0.948495648213499,1.0,0.5065832254001568
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,16,160205,0.0,0.002200862472810039,0.0015921653425438609,0.9438571218770595,1.0,0.7959493631255943
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,17,160215,0.0,-0.07307273397768543,-0.04884073823377313,0.9255822598928698,1.0,0.6717953268366486
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,18,160219,0.0,-0.05134456355595174,-0.16961603497925437,0.9401212830699052,1.0,0.5763501079577231
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,19,160208,0.0,-0.01156601352437292,-0.06112198443788738,0.9167961970197501,1.0,0.6013339372969662
R_6J90tRZsF1dbkUv,0,none,weighted examples,rho,Additive change margin (ρ),0.3,20,160206,0.0,0.015268335758689688,0.4223460512175533,0.9398032911729611,1.0,0.802932753708866
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,1,160204,1.0,0.9684965939050596,-0.09822254596896796,0.9645302317908109,1.0,0.17734884104594537
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,2,160211,1.0,0.9708773456200964,-0.13126860323912196,0.9354617191964328,1.0,0.8654841166098599
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,3,160212,1.0,0.9510331656806866,-0.004174058747768487,0.9161459211388967,1.0,0.4192703943055164
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,4,160201,1.0,0.999565301703622,0.18784764564270498,0.9127197888982548,1.0,1.0236283269006883
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,5,160203,1.0,0.9845436734335409,-0.07293663980401638,0.9222583241693844,1.0,0.6960400683296989
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,6,160200,1.0,0.9877078195920637,-0.03871215226827253,0.9492762023388739,1.0,0.5925818590449716
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,7,160213,1.0,0.9923839590543952,-0.12132515569358707,0.9274355819241091,1.0,0.5920289855072464
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,8,160210,1.0,0.9891486919246988,0.02079088890004012,0.9247756397157634,1.0,0.5000515125971711
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,9,160214,0.0,0.25258452307018125,0.03033338341760581,0.9600384809357804,1.0,0.3767188119934251
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,10,160202,1.0,0.9773642634003266,-0.14085067548656485,0.9488320722176101,1.0,0.3714505125034656
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,11,160217,0.0,0.2943820715089226,0.027312219023697792,0.933141872036932,1.0,0.3838037748682196
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,12,160207,1.0,0.9959984208157412,0.028835204429407874,0.9369799459790582,1.0,0.5793487502125487
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,13,160209,1.0,0.9977495310515209,0.008237781316842052,0.910730572083021,1.0,0.6303604829110693
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,14,160216,0.0,0.15461987799487753,0.015010333040487572,0.9255823475153444,1.0,0.8124293623212311
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,15,160218,1.0,0.89141440201919,-0.10977350888778127,0.9311282060030932,1.0,0.36190409290999315
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,16,160205,0.0,0.038744366200419544,0.13735295332238925,0.9555626824294989,1.0,0.6744918984733533
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,17,160215,0.0,-0.07321806133117514,-0.07817915790823929,0.9487235774945129,1.0,0.5340579710144926
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,18,160219,0.0,-0.04755898206642972,-0.05916820880350915,0.9622028988643483,1.0,0.44710144927536233
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,19,160208,0.0,-0.011010391959615062,-0.010938671538969727,0.9407990526630903,1.0,0.48131965908026564
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),0.0,20,160206,0.0,0.014949752793609439,0.48288780294760275,0.9388460439201878,1.0,0.6744918984733533
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,1,160204,1.0,0.9684965939050596,-0.09822254596896796,0.9645302317908109,1.0,0.17734884104594537
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,2,160211,1.0,0.971754817172202,-0.13524261542580665,0.9330608711635524,1.0,0.8671669660968905
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,3,160212,1.0,0.9561418984178564,-0.006590606986013874,0.9153307835570715,1.0,0.42334608221464254
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,4,160201,1.0,0.9996768515128552,0.1828958105847458,0.9167577829893402,1.0,1.0008393765006938
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,5,160203,1.0,0.9844637510555463,-0.06562186034924156,0.9275430113360517,1.0,0.6696166324963622
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,6,160200,1.0,0.9872257484908291,-0.031095029583701764,0.9486548048382362,1.0,0.5708200775152156
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,7,160213,1.0,0.9923830564771821,-0.03269692480495487,0.92551751750863,1.0,0.5824386634298502
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,8,160210,1.0,0.9911034523838856,0.01833986001704012,0.9242854339391657,1.0,0.5025025414801595
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,9,160214,0.0,0.24816549957212905,0.0298988447668914,0.960414542653527,1.0,0.3785991205821582
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,10,160202,1.0,0.977371909464175,-0.143190109428645,0.9465693147526413,1.0,0.38276429982830995
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,11,160217,0.0,0.3127598781317149,0.02859015528724279,0.9330730046450925,1.0,0.3789341956912884
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,12,160207,1.0,0.9949226743769953,0.03678560238131737,0.9395820336853985,1.0,0.5663383116808473
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,13,160209,1.0,0.9973958874372181,0.020190445608050667,0.9134783560741522,1.0,0.6166215629554133
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,14,160216,0.0,0.17990851675388075,0.017249167069609966,0.927584778929033,1.0,0.8024172052527877
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,15,160218,1.0,0.8922205264345945,-0.059876292622988284,0.9307493086277049,1.0,0.36000960603305165
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,16,160205,0.0,0.04578279446520728,0.13753240081146542,0.9537769256004365,1.0,0.6655631143280412
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,17,160215,0.0,-0.07328684416200815,-0.07970645685815911,0.949280049874064,1.0,0.531275609116737
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,18,160219,0.0,-0.04650747504976227,-0.05582589672209348,0.961199634138876,1.0,0.44208512564800106
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,19,160208,0.0,-0.01089946478358339,-0.006777809089450831,0.9426027994364448,1.0,0.47230092521349276
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),2.0,20,160206,0.0,0.014252430867304877,0.48158367809411123,0.9403010600037841,1.0,0.6672168180553713
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,1,160204,1.0,0.9684965939050596,-0.09822254596896796,0.9645302317908109,1.0,0.17734884104594537
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,2,160211,1.0,0.9734994505735729,-0.13915775916045678,0.9285775386820226,1.0,0.8698286077483339
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,3,160212,1.0,0.9656363741652507,-0.014635021035577393,0.9133606346843312,1.0,0.43319682657834424
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,4,160201,1.0,0.9997692805029986,0.16122412130450028,0.9083817325350346,1.0,0.9513287382773551
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,5,160203,1.0,0.9841233323432732,-0.047863350174763175,0.9372038124814641,1.0,0.6213126267693
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,6,160200,1.0,0.9820568399057352,0.0041543749827707005,0.9660918749766834,1.0,0.5570837923591773
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,7,160213,1.0,0.9923789561223829,-0.03777237658200419,0.9240805679979585,1.0,0.5655466725239991
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,8,160210,1.0,0.9943993334355737,0.011942464744040135,0.9230059548847201,1.0,0.5088999367523873
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,9,160214,0.0,0.23457448962972735,0.028529639227830007,0.9615994908420987,1.0,0.3845238615250169
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,10,160202,1.0,0.6759148571812824,0.03714293796330715,0.9261407035748371,1.0,0.4630398622591695
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,11,160217,0.0,0.33678080188691617,0.030252121923186215,0.9343395902103084,1.0,0.37260126786520886
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,12,160207,1.0,0.992431330476219,0.04841077327261076,0.9412617116161046,1.0,0.5473142864406307
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,13,160209,1.0,0.9968417877401585,0.028128212946365333,0.9148675952289355,1.0,0.5976023066834918
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,14,160216,0.0,0.2550694011579695,0.022356658717798544,0.932173975461595,1.0,0.7781767428799239
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,15,160218,1.0,0.8940119016924526,-0.10767210058630096,0.9300640325011259,1.0,0.35658322540015674
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,16,160205,0.0,0.06297759947700787,0.16457705615178536,0.9507438366577489,1.0,0.6459493631255943
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,17,160215,0.0,-0.07351327747325087,-0.08524788008193476,0.9511761063300816,1.0,0.5217953268366486
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,18,160219,0.0,-0.04094708196062091,-0.045341856289206006,0.9580526306008205,1.0,0.4263501079577231
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,19,160208,0.0,-0.01080752561156162,0.004033591146357041,0.9467961970197502,1.0,0.45133393729696625
R_6J90tRZsF1dbkUv,0,none,weighted examples,lambda,Exemplar locality (λ),6.0,20,160206,0.0,0.012217643734673378,0.47895303567049563,0.9431578728730852,1.0,0.6529327537088659
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,1,160204,1.0,0.9684965939050596,-0.09822254596896796,0.9645302317908109,1.0,0.17734884104594537
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,2,160211,1.0,0.9734994505735729,-0.13915775916045678,0.9285775386820226,1.0,0.8698286077483339
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,3,160212,1.0,0.9656363741652507,-0.014635021035577393,0.9133606346843312,1.0,0.43319682657834424
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,4,160201,1.0,0.9997692805029986,0.16122412130450028,0.9083817325350346,1.0,0.9513287382773551
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,5,160203,1.0,0.9841233323432732,-0.047863350174763175,0.9372038124814641,1.0,0.6213126267693
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,6,160200,1.0,0.9820568399057352,0.0041543749827707005,0.9660918749766834,1.0,0.5570837923591773
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,7,160213,1.0,0.9923789561223829,-0.03777237658200419,0.9240805679979585,1.0,0.5655466725239991
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,8,160210,1.0,0.9943993334355737,0.011942464744040135,0.9230059548847201,1.0,0.5088999367523873
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,9,160214,0.0,0.23457448962972735,0.028529639227830007,0.9615994908420987,1.0,0.3845238615250169
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,10,160202,1.0,0.6759148571812824,0.03714293796330715,0.9261407035748371,1.0,0.4630398622591695
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,11,160217,0.0,0.33678080188691617,0.030252121923186215,0.9343395902103084,1.0,0.37260126786520886
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,12,160207,1.0,0.992431330476219,0.04841077327261076,0.9412617116161046,1.0,0.5473142864406307
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,13,160209,1.0,0.9968417877401585,0.028128212946365333,0.9148675952289355,1.0,0.5976023066834918
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,14,160216,0.0,0.2550694011579695,0.022356658717798544,0.932173975461595,1.0,0.7781767428799239
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,15,160218,1.0,0.8940119016924526,-0.10767210058630096,0.9300640325011259,1.0,0.35658322540015674
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,16,160205,0.0,0.06297759947700787,0.16457705615178536,0.9507438366577489,1.0,0.6459493631255943
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,17,160215,0.0,-0.07351327747325087,-0.08524788008193476,0.9511761063300816,1.0,0.5217953268366486
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,18,160219,0.0,-0.04094708196062091,-0.045341856289206006,0.9580526306008205,1.0,0.4263501079577231
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,19,160208,0.0,-0.01080752561156162,0.004033591146357041,0.9467961970197502,1.0,0.45133393729696625
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,0.0,20,160206,0.0,0.012217643734673378,0.47895303567049563,0.9431578728730852,1.0,0.6529327537088659
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,1,160204,1.0,0.9029123375209077,-0.0583987671805482,0.9619196423464903,0.0,0.4555160392184856
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,2,160211,1.0,0.9734994505735729,-0.13915775916045678,0.9285775386820226,1.0,0.8698286077483339
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,3,160212,1.0,0.9490222792238696,-0.08760455121654351,0.9504940645871288,0.0,0.7575681952621541
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,4,160201,1.0,0.9997692805029986,0.16122412130450028,0.9083817325350346,1.0,0.9513287382773551
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,5,160203,1.0,0.9360101220879355,0.007565388138028817,0.9466924710329255,0.0,0.8898373665092627
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,6,160200,1.0,0.9820568399057352,0.0041543749827707005,0.9660918749766834,1.0,0.5570837923591773
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,7,160213,1.0,0.9923789561223829,-0.03777237658200419,0.9240805679979585,1.0,0.5655466725239991
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,8,160210,1.0,0.9943993334355737,0.011942464744040135,0.9230059548847201,1.0,0.5088999367523873
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,9,160214,0.0,0.23457448962972735,0.028529639227830007,0.9615994908420987,1.0,0.3845238615250169
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,10,160202,1.0,0.7893137141285828,0.03649405682102581,0.9810531416069562,0.0,0.5914306453029208
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,11,160217,0.0,-0.1558567391597615,-0.18561906326506683,0.9263802394039313,0.0,0.5743551851976707
R_6J90tRZsF1dbkUv,0,none,weighted examples,age actionable,Age actionable,1.0,12,160207,1.0,0.992431330476219,0.04841077327261076,0.9412617116161046,1.0,0.5473142864406307
