participant,direction-qualified cohort (0/1),xai,model family held fixed,fold,trial index,selected inverse temperature gamma,current selection NLL,current observed subset probability,current observed subset rank,current top-1 hit,current top-3 hit,current observed subset impossible,current maximum subset probability,current normalized entropy,current effective subset count,current possible subset count,temperature-scaled selection NLL,temperature-scaled observed subset probability,temperature-scaled observed subset rank,temperature-scaled top-1 hit,temperature-scaled top-3 hit,temperature-scaled observed subset impossible,temperature-scaled maximum subset probability,temperature-scaled normalized entropy,temperature-scaled effective subset count,temperature-scaled possible subset count
R_1yltjaSsgo0dVO7,1,none,weighted examples,2,7,0.0,1.060512627505314,0.3462782530665632,1,1,1,0,0.3462782530665632,0.7517657066924889,5.646322846510507,10,2.3025850929940455,0.1,1,1,1,0,0.1,0.9999999999999998,9.999999999999998,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,2,12,0.0,5.310883876939682,0.004937560592459411,10,0,0,0,0.37206887877940376,0.7568559822227663,5.712891582383767,10,2.3025850929940455,0.1,1,1,1,0,0.1,0.9999999999999998,9.999999999999998,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,2,17,0.0,1.2391156036555793,0.2896402614888299,1,1,1,0,0.2896402614888299,0.779390855514483,6.017150242065422,10,2.3025850929940455,0.1,1,1,1,0,0.1,0.9999999999999998,9.999999999999998,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,3,3,0.0,1.9407856598918207,0.14359109168790893,3,0,1,0,0.41597313482667186,0.8011658000663513,3.6307041594078724,5,1.6094379124341003,0.2,1,1,1,0,0.2,1.0000000000000002,5.000000000000001,5
R_1yltjaSsgo0dVO7,1,none,weighted examples,3,8,0.0,1.7051011349527927,0.18175400356325064,2,0,1,0,0.27955380051334083,0.829162084298621,6.74779817235027,10,2.3025850929940455,0.1,1,1,1,0,0.1,0.9999999999999998,9.999999999999998,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,3,13,0.0,0.5913217835674575,0.5535950680611403,1,1,1,0,0.5535950680611403,0.7494300129442745,3.3406355574513986,5,1.6094379124341003,0.2,1,1,1,0,0.2,1.0000000000000002,5.000000000000001,5
R_1yltjaSsgo0dVO7,1,none,weighted examples,3,18,0.0,3.28730383742369,0.03735442735712092,5,0,0,0,0.550288917301815,0.7539005448121775,3.3647582533843807,5,1.6094379124341003,0.2,1,1,1,0,0.2,1.0000000000000002,5.000000000000001,5
R_1yltjaSsgo0dVO7,1,none,weighted examples,4,4,0.25,1.9318032863129626,0.14488669058162243,3,0,1,0,0.3032720669102003,0.8222514418352155,6.6412746648487735,10,2.107983719911462,0.12148266273631907,3,0,1,0,0.14612189040790044,0.9814442751721022,9.581737640332152,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,4,9,0.25,3.97866034456563,0.018710688430846847,7,0,0,0,0.27034534257638515,0.767382000061385,5.8530468456341325,10,2.594376859307874,0.0746924054529859,7,0,0,0,0.14562425859934622,0.9789905539229862,9.527754405550363,10
R_1yltjaSsgo0dVO7,1,none,weighted examples,4,14,0.25,3.586875591138738,0.02768469373827705,5,0,0,0,0.5071975995787324,0.7795116742873863,3.5063501101057906,5,2.0252009810798857,0.13196731758834915,5,0,0,0,0.27302395635372656,0.9814751979267599,4.853127748336021,5
R_1yltjaSsgo0dVO7,1,none,weighted examples,4,19,0.25,4.475102599161077,0.01138905355722696,8,0,0,0,0.26608649270675566,0.7891256982068904,6.153549496242138,10,2.7313325267646382,0.0651324410959484,8,0,0,0,0.14319608809517417,0.9804656025615278,9.560169725810658,10
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,0,0,0.75,2.6339610080714912,0.07179352356280272,4,0,0,0,0.5741670229632769,0.7043181527598336,3.5323688900928505,6,2.3189111155792745,0.09838065246183267,4,0,0,0,0.46786917268551054,0.8167542761920229,4.320742266301241,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,0,5,0.75,2.9397337140101434,0.05287980801573092,4,0,0,0,0.5444152241547862,0.7213546048820371,3.6418578287945156,6,2.55335310125577,0.07782028872596185,4,0,0,0,0.44727346252762074,0.8240715192086385,4.377763370077597,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,0,10,0.75,0.5324645218659753,0.5871561259470297,1,1,1,0,0.5871561259470297,0.6975693252007574,3.4899117308397103,6,0.7407750611036343,0.47674426635196243,1,1,1,0,0.47674426635196243,0.8138907040049259,4.298630036686249,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,0,15,0.75,0.5250220508585444,0.5915423202069723,1,1,1,0,0.5915423202069723,0.694200507229918,3.4689096836255975,6,0.7341639312104942,0.47990652616005613,1,1,1,0,0.47990652616005613,0.8123928790682068,4.287109089196167,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,1,1,0.75,1.0556649145161117,0.34796098605973064,2,0,1,0,0.40072973518449195,0.7591219976652573,3.896832437510669,6,1.1513683543273643,0.31620379438463264,2,0,1,0,0.3515263133236796,0.8395644496134075,4.500990810368395,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,1,6,0.75,2.1958440603333385,0.11126460781723715,2,0,1,0,0.7549871545242908,0.5900494075822024,2.265922966163883,4,1.8823414460964403,0.15223324220083229,2,0,1,0,0.6400241885961361,0.7518945972813973,2.8358656666766446,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,1,11,0.75,0.4545348030110604,0.6347431798930866,1,1,1,0,0.6347431798930866,0.7003171985810801,2.6401765327491877,4,0.6048859089128938,0.546136732418885,1,1,1,0,0.546136732418885,0.8116695007062497,3.080872548775731,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,1,16,0.75,0.4780407986990624,0.6199969013989842,1,1,1,0,0.6199969013989842,0.6764925323568972,3.360574362923337,6,0.6935738312674055,0.4997867201475052,1,1,1,0,0.4997867201475052,0.8046849121285526,4.228307568773632,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,2,2,0.75,0.5290830703846721,0.5891449265201609,1,1,1,0,0.5891449265201609,0.6962736116008642,3.4818189247381084,6,0.7378467474475131,0.478142369140279,1,1,1,0,0.478142369140279,0.8133250296222608,4.294275356980741,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,2,7,0.75,1.2116431113463484,0.29770771041495303,2,0,1,0,0.5763884339376918,0.7378001489566568,2.780993355865775,4,1.1822084523417629,0.3066008769393898,2,0,1,0,0.5032308692196468,0.8312501794883815,3.1656469316833955,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,2,12,0.75,2.7827743737448856,0.06186662791050722,4,0,0,0,0.3796634123684304,0.7600587740018246,3.903378676848386,6,2.4469725572385155,0.08655523125059458,4,0,0,0,0.33748155949154396,0.8399425115899851,4.50404079701664,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,2,17,0.75,2.024203422201514,0.13209902844140733,3,0,1,0,0.4660926627827086,0.7474438938210809,3.8161408926964464,6,1.8743554293683717,0.15345384681691054,3,0,1,0,0.39505472640966416,0.8347840858105,4.462603278644787,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,3,3,0.75,1.3679459751169099,0.25462943797883664,2,0,1,0,0.6246188101584526,0.7074463707312869,2.666399110830732,4,1.2917507979371934,0.2747892612173002,2,0,1,0,0.538616423624413,0.8153939684085322,3.096820873166971,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,3,8,0.75,1.9457716986464666,0.14287692285622097,3,0,1,0,0.621920849527814,0.7336848331669404,2.7651728513154574,4,1.7327599078988958,0.17679579590151573,3,0,1,0,0.5327846510067745,0.8333053542946103,3.1746789646923914,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,3,13,0.75,0.6684041682875326,0.5125258304879649,1,1,1,0,0.5125258304879649,0.7682684698692029,2.900973144019962,4,0.7824998507927327,0.4572614958294591,1,1,1,0,0.4572614958294591,0.8472347761934674,3.2365786277683806,4
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,3,18,0.75,0.4970419658270167,0.6083274543107796,1,1,1,0,0.6083274543107796,0.6841477340433,3.406986515611872,6,0.710148512852086,0.49157118740058897,1,1,1,0,0.49157118740058897,0.8080424063944032,4.253820980204631,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,4,4,1.0,0.8208952797705675,0.44003752141142133,1,1,1,0,0.44003752141142133,0.750185239849609,3.834931248103218,6,0.8208952797705675,0.44003752141142133,1,1,1,0,0.44003752141142133,0.750185239849609,3.834931248103218,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,4,9,1.0,4.190537676456272,0.015138143261243388,6,0,0,0,0.5454610173887958,0.7183924847117786,3.6225802098914026,6,4.190537676456272,0.015138143261243388,6,0,0,0,0.5454610173887958,0.7183924847117786,3.6225802098914026,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,4,14,1.0,0.7126056082772038,0.4903648327560752,1,1,1,0,0.4903648327560752,0.7393521309530854,3.761211758689335,6,0.7126056082772038,0.4903648327560752,1,1,1,0,0.4903648327560752,0.7393521309530854,3.761211758689335,6
R_3CPW0AmZIfESbrT,0,counterfactual,feature contribution,4,19,1.0,2.4795834227244775,0.08377811838422414,4,0,0,0,0.6127664220396959,0.6812296642659941,3.3892196449632226,6,2.4795834227244775,0.08377811838422414,4,0,0,0,0.6127664220396959,0.6812296642659941,3.3892196449632226,6
R_3ENoszlL5q7JglI,1,none,weighted examples,0,0,1.0,0.3095523485382743,0.7337753583256976,1,1,1,0,0.7337753583256976,0.6178760928449498,2.355041014833124,4,0.3095523485382743,0.7337753583256976,1,1,1,0,0.7337753583256976,0.6178760928449498,2.355041014833124,4
R_3ENoszlL5q7JglI,1,none,weighted examples,0,5,1.0,0.7618330595379479,0.4668099518301201,1,1,1,0,0.4668099518301201,0.7543252390795763,3.8634840886215858,6,0.7618330595379479,0.4668099518301201,1,1,1,0,0.4668099518301201,0.7543252390795763,3.8634840886215858,6
R_3ENoszlL5q7JglI,1,none,weighted examples,0,10,1.0,1.097450754698186,0.333720736270588,1,1,1,0,0.333720736270588,0.7796218467543236,4.042627396826839,6,1.097450754698186,0.333720736270588,1,1,1,0,0.333720736270588,0.7796218467543236,4.042627396826839,6
R_3ENoszlL5q7JglI,1,none,weighted examples,0,15,1.0,3.3442467614560685,0.035286784516014365,5,0,0,0,0.5290332048287456,0.7248119820929194,3.664488390666829,6,3.3442467614560685,0.035286784516014365,5,0,0,0,0.5290332048287456,0.7248119820929194,3.664488390666829,6
R_3ENoszlL5q7JglI,1,none,weighted examples,1,1,0.75,0.36299050728638027,0.6955930365332463,1,1,1,0,0.6955930365332463,0.6559737131249183,2.4827645061215486,4,0.5251873989931574,0.5914445178737209,1,1,1,0,0.5914445178737209,0.7894072640165314,2.987242851475904,4
R_3ENoszlL5q7JglI,1,none,weighted examples,1,6,0.75,0.7250287034287151,0.4843106673791349,1,1,1,0,0.4843106673791349,0.7608121503451084,2.8711412358763253,4,0.8226367107348751,0.43927189328392835,1,1,1,0,0.43927189328392835,0.8414602746964851,3.2107727296446607,4
R_3ENoszlL5q7JglI,1,none,weighted examples,1,11,0.75,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1
R_3ENoszlL5q7JglI,1,none,weighted examples,1,16,0.75,0.7505971883463388,0.4720845451547207,1,1,1,0,0.4720845451547207,0.7474582648466376,3.816239157380484,6,0.9191766653877423,0.3988472907157814,1,1,1,0,0.3988472907157814,0.8348512876596536,4.463140651047215,6
R_3ENoszlL5q7JglI,1,none,weighted examples,2,2,1.5,1.007714368373657,0.36505240207573897,2,0,1,0,0.397212828746086,0.755001296149389,3.8681668848398614,6,0.892374224940762,0.4096819201283987,2,0,1,0,0.46499564154835377,0.61629956175062,3.0169928058841307,6
R_3ENoszlL5q7JglI,1,none,weighted examples,2,7,1.5,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1
R_3ENoszlL5q7JglI,1,none,weighted examples,2,12,1.5,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1
R_3ENoszlL5q7JglI,1,none,weighted examples,2,17,1.5,3.119176520177171,0.04419354593293813,4,0,0,0,0.6219319421503968,0.7173161484714142,2.703132624520958,4,4.243503666454121,0.014357200775182821,4,0,0,0,0.7579591389587852,0.5169951797406076,2.0476801176015633,4
R_3ENoszlL5q7JglI,1,none,weighted examples,3,3,0.75,1.2594780714361735,0.28380211228018265,2,0,1,0,0.5208589394167041,0.7994800004586307,3.0292486439093826,4,1.2345543976061268,0.2909643879127659,2,0,1,0,0.4587945091244779,0.8671389713100482,3.327129320335294,4
R_3ENoszlL5q7JglI,1,none,weighted examples,3,8,0.75,0.4394103152378925,0.644416311543696,1,1,1,0,0.644416311543696,0.7037922907881876,2.65292627140523,4,0.5949146135302819,0.5516096638588949,1,1,1,0,0.5516096638588949,0.8155740632056461,3.097594135621498,4
R_3ENoszlL5q7JglI,1,none,weighted examples,3,13,0.75,0.4955731789842205,0.6092216141761556,1,1,1,0,0.6092216141761556,0.7441377249658273,2.8055341033261176,4,0.6477750638435442,0.523208588396189,1,1,1,0,0.523208588396189,0.83883799214537,3.1991219400045736,4
R_3ENoszlL5q7JglI,1,none,weighted examples,3,18,0.75,0.7998090143725622,0.44941478768663273,1,1,1,0,0.44941478768663273,0.7475972625485727,3.8171897118178504,6,0.9560570118901457,0.3844056084353197,1,1,1,0,0.3844056084353197,0.8347126907774242,4.462032446777747,6
R_3ENoszlL5q7JglI,1,none,weighted examples,4,4,1.0,0.42630623262686873,0.6529163672085612,1,1,1,0,0.6529163672085612,0.7069197242605625,2.6644531178745448,4,0.42630623262686873,0.6529163672085612,1,1,1,0,0.6529163672085612,0.7069197242605625,2.6644531178745448,4
R_3ENoszlL5q7JglI,1,none,weighted examples,4,9,1.0,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1,-0.0,1.0,1,1,1,0,1.0,0.0,1.0,1
R_3ENoszlL5q7JglI,1,none,weighted examples,4,14,1.0,2.545298689274752,0.0784496164218863,4,0,0,0,0.3915053540860653,0.7543879832944473,3.863918455736331,6,2.545298689274752,0.0784496164218863,4,0,0,0,0.3915053540860653,0.7543879832944473,3.863918455736331,6
R_3ENoszlL5q7JglI,1,none,weighted examples,4,19,1.0,0.7096602397188785,0.4918112670118978,1,1,1,0,0.4918112670118978,0.7712846838256179,2.9131285536089373,4,0.7096602397188785,0.4918112670118978,1,1,1,0,0.4918112670118978,0.7712846838256179,2.9131285536089373,4
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,0,0,2.0,1.1709071883845148,0.31008550765738313,1,1,1,0,0.31008550765738313,0.7680344022614486,5.861845967803776,10,0.8347734921798992,0.43397276852695515,1,1,1,0,0.43397276852695515,0.5068308987945093,3.212409479487848,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,0,5,2.0,1.2488625464876886,0.2868308681579883,1,1,1,0,0.2868308681579883,0.7643324899661521,5.812092131270038,10,0.9615417229572304,0.3823030260397829,1,1,1,0,0.3823030260397829,0.5519940137894034,3.5644622022348615,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,0,10,2.0,1.215191448370904,0.2966532150824095,1,1,1,0,0.2966532150824095,0.7658904556856974,5.832979574950993,10,0.8815549755576052,0.41413843559434493,1,1,1,0,0.41413843559434493,0.5647109674098806,3.6703794731814163,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,0,15,2.0,0.7277526589820188,0.48299322179342613,1,1,1,0,0.48299322179342613,0.7749378760902049,3.4806337788397523,5,0.39088333263410846,0.6764590721338125,1,1,1,0,0.6764590721338125,0.5086804447046789,2.267526507262572,5
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,1,1,2.0,1.0278253180976678,0.3577841819436267,1,1,1,0,0.3577841819436267,0.7575569882122678,5.722120355085008,10,0.5480047781797601,0.5781021023881554,1,1,1,0,0.5781021023881554,0.5234237101922569,3.337518719028531,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,1,6,2.0,1.4902747879857545,0.22531073434936807,1,1,1,0,0.22531073434936807,0.8337504931294532,6.819467957778364,10,1.2025312399962549,0.30043278116490213,1,1,1,0,0.30043278116490213,0.6928575888424523,4.930121119666223,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,1,11,2.0,0.8969164947030747,0.40782525426130634,1,1,1,0,0.40782525426130634,0.8169975349270449,3.7244038809927495,5,0.6077494383347322,0.5445750907877313,1,1,1,0,0.5445750907877313,0.6316185353257736,2.763645984798746,5
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,1,16,2.0,1.1940309166117056,0.3029974417397018,1,1,1,0,0.3029974417397018,0.786103045143153,6.110870004469512,10,0.7981949527302338,0.4501407565785964,1,1,1,0,0.4501407565785964,0.5684579015984861,3.7021831649201955,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,2,2,2.0,2.235408250499003,0.10694845917760663,4,0,0,0,0.26651897654383505,0.8065360706032857,6.4052497856797315,10,2.8121751822291374,0.060074177887088076,4,0,0,0,0.37307405358372314,0.6050695306040643,4.027815145374921,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,2,7,2.0,0.33581958228306164,0.714752048116668,1,1,1,0,0.714752048116668,0.6055538335052189,2.65011039511157,5,0.044294132012024125,0.9566725280708478,1,1,1,0,0.9566725280708478,0.1414264480192796,1.255604446435849,5
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,2,12,2.0,0.8554212748576027,0.4251040676992481,1,1,1,0,0.4251040676992481,0.7617915546543004,3.4077634945938002,5,0.6585966818747977,0.5175771504936895,1,1,1,0,0.5175771504936895,0.5256750227783299,2.3304032267113968,5
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,2,17,2.0,1.312167471854015,0.2692358623475994,1,1,1,0,0.2692358623475994,0.8162082872811377,6.549502123454233,10,0.9225263141290726,0.39751352745674795,1,1,1,0,0.39751352745674795,0.63644447414755,4.329567093849938,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,3,3,2.0,1.1752551249660943,0.30874020230576343,1,1,1,0,0.30874020230576343,0.7671292057786004,5.849640893459513,10,0.8423356827650451,0.43070336126354747,1,1,1,0,0.43070336126354747,0.5100095094875893,3.236007425447649,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,3,8,2.0,1.7762917064998085,0.16926466795733153,2,0,1,0,0.4409284296478704,0.7343391702285057,5.4242434125150725,10,2.1972796497920317,0.11110499211784974,2,0,1,0,0.7539406313777023,0.384025785623696,2.42117279619622,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,3,13,2.0,1.6394759762898534,0.1940817190705425,3,0,1,0,0.3399667847704628,0.7838800357691743,6.079670406538224,10,1.7145947452318957,0.18003666664886275,3,0,1,0,0.552414002856515,0.5366477683934446,3.4407076130210394,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,3,18,2.0,0.7271295839508178,0.48329425658405667,1,1,1,0,0.48329425658405667,0.7212422204956053,5.263107255661794,10,0.19106285015639746,0.8260806672204599,1,1,1,0,0.8260806672204599,0.3071891328725519,2.02856595656865,10
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,4,4,1.5,27.631021115928547,0.0,2,0,0,1,1.0,0.0,1.0,1,27.631021115928547,0.0,2,0,0,1,1.0,0.0,1.0,1
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,4,9,1.5,0.26092776625841274,0.7703365618975772,1,1,1,0,0.7703365618975772,0.5706808293505339,2.205891235623146,4,0.0898402943462293,0.9140771569046107,1,1,1,0,0.9140771569046107,0.2794186421235668,1.4730815335240617,4
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,4,14,1.5,1.1050822744938897,0.3311836331552415,2,0,1,0,0.4286172197755566,0.8426735362350524,3.2161775931658676,4,1.0980094997417769,0.3335343235466959,2,0,1,0,0.4910680245418188,0.7651736086857993,2.8885535034869023,4
R_3FXVdEYgbSYjhFQ,1,counterfactual,weighted examples,4,19,1.5,0.28606019822633666,0.7512173926310883,1,1,1,0,0.7512173926310883,0.5957997000968921,2.2840581806332927,4,0.1067939906862101,0.898710796715572,1,1,1,0,0.898710796715572,0.3118066428169182,1.5407291689490645,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,0,0,0.75,3.0290083695590506,0.048363573146592245,4,0,0,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,2.550095913202545,0.07807417729764544,4,0,0,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,0,5,0.75,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.7677967288505334,0.46403433629847307,1,1,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,0,10,0.75,1.037240922202303,0.35443123750111905,2,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,1.0562703276849843,0.3477503896518679,2,0,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,0,15,0.75,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.7677967288505334,0.46403433629847307,1,1,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,1,1,1.0,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,1,6,1.0,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,1,11,1.0,2.5702045351531133,0.07651989281521852,3,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,2.5702045351531133,0.07651989281521852,3,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,1,16,1.0,3.0290083695590506,0.048363573146592245,4,0,0,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,3.0290083695590506,0.048363573146592245,4,0,0,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,2,2,0.5,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.9215446781855968,0.3979039326098329,1,1,1,0,0.3979039326098329,0.9197358053511226,3.5787893065151186,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,2,7,0.5,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.9215446781855968,0.3979039326098329,1,1,1,0,0.3979039326098329,0.9197358053511226,3.5787893065151186,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,2,12,0.5,1.037240922202303,0.35443123750111905,2,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,1.1138604107418975,0.32828918063572693,2,0,1,0,0.3979039326098329,0.9197358053511226,3.5787893065151186,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,2,17,0.5,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.9215446781855968,0.3979039326098329,1,1,1,0,0.3979039326098329,0.9197358053511226,3.5787893065151186,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,3,3,0.5,0.30973021157924274,0.7336448584149776,1,1,1,0,0.7336448584149776,0.6180564246883493,2.3556298322401297,4,0.7068311873025985,0.4932045968374492,1,1,1,0,0.4932045968374492,0.8955024236505419,3.460558389426604,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,3,8,0.5,0.30973021157924274,0.7336448584149776,1,1,1,0,0.7336448584149776,0.6180564246883493,2.3556298322401297,4,0.7068311873025985,0.4932045968374492,1,1,1,0,0.4932045968374492,0.8955024236505419,3.460558389426604,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,3,13,0.5,2.2009132155582143,0.11070201738300504,2,0,1,0,0.7336448584149776,0.6180564246883493,2.3556298322401297,4,1.6524226892920841,0.19158519451983125,2,0,1,0,0.4932045968374492,0.8955024236505419,3.460558389426604,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,3,18,0.5,2.2009132155582143,0.11070201738300504,2,0,1,0,0.7336448584149776,0.6180564246883493,2.3556298322401297,4,1.6524226892920841,0.19158519451983125,2,0,1,0,0.4932045968374492,0.8955024236505419,3.460558389426604,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,4,4,0.75,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.7677967288505334,0.46403433629847307,1,1,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,4,9,0.75,0.6526094570897017,0.5206852965370703,1,1,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,0.7677967288505334,0.46403433629847307,1,1,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,4,14,0.75,2.5702045351531133,0.07651989281521852,3,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,2.205993037398092,0.1101410967520136,3,0,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3Fo0QmOVx6lcU4W,0,counterfactual,feature contribution,4,19,0.75,1.037240922202303,0.35443123750111905,2,0,1,0,0.5206852965370703,0.7578478317316528,2.859366725652037,4,1.0562703276849843,0.3477503896518679,2,0,1,0,0.46403433629847307,0.8408528731174384,3.208070276917664,4
R_3OpQ58fnUhzHRsd,0,none,feature contribution,0,0,0.75,0.3453235430507115,0.7079912507583563,1,1,1,0,0.7079912507583563,0.6415258649813713,2.4335319735890226,4,0.5080604832154775,0.6016613802466766,1,1,1,0,0.6016613802466766,0.7809776147887455,2.952537185357,4
R_3OpQ58fnUhzHRsd,0,none,feature contribution,0,5,0.75,3.331082962118573,0.035754363472387335,4,0,0,0,0.5373372960983709,0.7891613094491889,2.986224478557984,4,2.7856433054805017,0.06168939113998329,4,0,0,0,0.47086773764487794,0.8617186385944244,3.3022223775654314,4
R_3OpQ58fnUhzHRsd,0,none,feature contribution,0,10,0.75,0.36410311822832403,0.694819542488421,1,1,1,0,0.694819542488421,0.6537283696640582,2.4750484029314013,4,0.5252855004960387,0.5913864991235563,1,1,1,0,0.5913864991235563,0.7875214722577175,2.9794436136355316,4
R_3OpQ58fnUhzHRsd,0,none,feature contribution,0,15,0.75,0.43075885981248185,0.6500156367700626,1,1,1,0,0.6500156367700626,0.6905410500750532,2.6046365982454667,4,0.5846470398226425,0.5573025327024204,1,1,1,0,0.5573025327024204,0.8068664498357582,3.060426880249576,4
